Date,Hour,PJM-E,PJM-W,NI,DAY,AEP,DUQ,DOM
12/12/10,1600,31842,5859,11987,2168,17749,1670,11283
12/12/10,1700,33862,6151,12238,2249,18290,1764,11735
12/12/10,1800,35657,6555,13204,2424,19459,1899,12286
12/12/10,1900,35636,6629,14000,2469,19788,1916,12348
12/12/10,2000,35232,6622,14035,2437,19808,1911,12204
12/12/10,2100,34495,6546,13981,2380,19767,1878,11963
12/12/10,2200,32940,6295,13724,2305,19324,1812,11494
12/12/10,2300,30783,6036,13327,2212,18649,1728,10778
12/12/10,2400,28429,5672,12608,2123,18090,1632,10100
12/11/10,100,30970,5776,11361,1819,16535,1555,11820
12/11/10,200,30031,5612,10654,1741,16052,1489,11717
12/11/10,300,29659,5622,10229,1718,15936,1477,11743
12/11/10,400,29666,5597,9998,1705,15851,1463,11824
12/11/10,500,30039,5667,9900,1727,15925,1452,12061
12/11/10,600,31042,5816,9982,1771,16328,1483,12370
12/11/10,700,32594,6030,10195,1879,16945,1565,12841
12/11/10,800,33920,6284,10755,1990,17705,1615,13292
12/11/10,900,35230,6455,11019,2054,18006,1659,13588
12/11/10,1000,35469,6468,11379,2102,18097,1729,13391
12/11/10,1100,34903,6307,11636,2087,17804,1704,12873
12/11/10,1200,34029,6076,11721,2013,17037,1670,12311
12/11/10,1300,32883,5856,11713,1971,16256,1640,11784
12/11/10,1400,31913,5686,11720,1930,15795,1615,11410
12/11/10,1500,31535,5574,11693,1899,15552,1598,11320
12/11/10,1600,31887,5539,11789,1891,15559,1596,11427
12/11/10,1700,33917,5769,12037,1944,16040,1644,11967
12/11/10,1800,36523,6297,12753,2101,17218,1787,12710
12/11/10,1900,36414,6386,13050,2110,17356,1818,12729
12/11/10,2000,35978,6354,12957,2075,17286,1810,12457
12/11/10,2100,35343,6234,12728,2046,17066,1786,12213
12/11/10,2200,34181,6043,12502,1989,16780,1727,11850
12/11/10,2300,32458,5751,12224,1904,16147,1663,11238
12/11/10,2400,30150,5378,11693,1776,15318,1568,10552
12/10/10,100,33163,6280,11814,2025,17373,1627,12615
12/10/10,200,32323,6117,11133,1962,17030,1573,12418
12/10/10,300,32016,6035,10714,1913,16794,1577,12407
12/10/10,400,32008,6036,10458,1897,16772,1544,12404
12/10/10,500,32665,6079,10434,1935,16951,1591,12774
12/10/10,600,34832,6430,10670,2060,17608,1654,13687
12/10/10,700,38643,7002,11405,2268,18856,1812,15090
12/10/10,800,40346,7248,12514,2415,19783,1927,15565
12/10/10,900,40011,7161,12945,2394,19665,1936,15097
12/10/10,1000,39748,7110,12902,2378,19391,1967,14424
12/10/10,1100,39482,7071,12852,2350,19014,1969,13863
12/10/10,1200,39084,6994,12805,2282,18490,1969,13132
12/10/10,1300,38504,6897,12671,2213,17973,1951,12544
12/10/10,1400,38042,6841,12447,2176,17624,1949,12161
12/10/10,1500,37631,6714,12417,2106,17202,1958,11988
12/10/10,1600,37710,6661,12286,2056,16877,1934,11959
12/10/10,1700,39555,6776,12373,2093,17175,1946,12539
12/10/10,1800,41526,7122,13344,2274,18364,2008,13649
12/10/10,1900,40982,7073,14075,2304,18789,1962,13729
12/10/10,2000,39834,6969,13934,2266,18812,1932,13660
12/10/10,2100,38815,6854,13699,2232,18828,1907,13547
12/10/10,2200,37345,6673,13409,2181,18664,1858,13259
12/10/10,2300,35282,6377,13025,2083,18094,1756,12797
12/10/10,2400,32722,6027,12219,1931,17150,1644,12220
12/09/10,100,32405,6254,11984,2173,18528,1669,12514
12/09/10,200,31595,6127,11434,2125,18346,1625,12423
12/09/10,300,31322,6126,11125,2098,18293,1590,12545
12/09/10,400,31441,6165,10954,2114,18471,1587,12839
12/09/10,500,32394,6301,10979,2173,18859,1607,13410
12/09/10,600,34876,6638,11221,2313,19812,1678,14394
12/09/10,700,39087,7245,11924,2558,21336,1815,15914
12/09/10,800,40668,7488,13058,2715,22221,1937,16263
12/09/10,900,39970,7313,13598,2667,21858,1971,15591
12/09/10,1000,38944,7112,13649,2602,21145,1975,14413
12/09/10,1100,38435,7010,13705,2541,20375,1986,13571
12/09/10,1200,38009,6868,13750,2471,19595,1964,12987
12/09/10,1300,37461,6692,13653,2411,19010,1951,12547
12/09/10,1400,36956,6594,13628,2380,18582,1946,12218
12/09/10,1500,36585,6545,13649,2361,18198,1938,12038
12/09/10,1600,36859,6511,13655,2357,18198,1909,12183
12/09/10,1700,39022,6725,13753,2398,18755,1943,12972
12/09/10,1800,42502,7365,14617,2553,20094,2076,14515
12/09/10,1900,42744,7563,15149,2610,20596,2116,14992
12/09/10,2000,42411,7611,14959,2568,20621,2094,15082
12/09/10,2100,41851,7568,14775,2544,20600,2075,15046
12/09/10,2200,40288,7354,14489,2455,20130,1986,14662
12/09/10,2300,37729,6972,13879,2298,19078,1838,13895
12/08/10,100,31836,6354,12084,2196,18437,1670,12646
12/08/10,200,30874,6212,11505,2134,18145,1625,12587
12/08/10,300,30554,6176,11193,2138,18063,1600,12668
12/08/10,400,30662,6216,11039,2140,18120,1602,12825
12/08/10,500,31465,6311,11006,2202,18474,1645,13424
12/08/10,600,33930,6643,11258,2337,19493,1734,14463
12/08/10,700,37991,7225,11947,2564,20930,1874,15845
12/08/10,800,39548,7403,13133,2695,21588,1969,16171
12/08/10,900,38887,7308,13644,2669,21326,1987,15415
12/08/10,1000,38270,7166,13622,2614,20943,2009,14466
12/08/10,1100,37961,7075,13555,2561,20428,1993,13803
12/08/10,1200,37644,7012,13526,2500,19862,2005,13286
12/08/10,1300,37193,6952,13386,2458,19459,1984,12848
12/08/10,1400,36949,6895,13243,2409,19203,1961,12545
12/08/10,1500,36735,6830,13183,2371,19006,1965,12425
12/08/10,1600,37094,6852,13059,2357,18888,1975,12635
12/08/10,1700,39297,7138,13198,2376,19308,2022,13459
12/08/10,1800,42594,7612,14101,2575,20459,2128,14917
12/08/10,1900,42553,7699,14946,2672,21039,2129,15219
12/08/10,2000,42200,7702,14838,2663,21134,2121,15194
12/08/10,2100,41509,7604,14682,2631,21123,2083,15067
12/08/10,2200,39743,7325,14448,2564,20919,2013,14576
12/08/10,2300,36852,6920,13900,2414,20128,1883,13688
12/08/10,2400,34155,6529,12897,2262,19223,1760,12888
12/07/10,100,31384,6364,11940,2227,18837,1633,12038
12/07/10,200,30390,6221,11352,2174,18504,1591,11899
12/07/10,300,29987,6191,11021,2149,18422,1575,11931
12/07/10,400,30073,6179,10887,2133,18430,1603,12099
12/07/10,500,30923,6324,10917,2173,18650,1612,12617
12/07/10,600,33304,6686,11180,2308,19512,1704,13612
12/07/10,700,37284,7204,11925,2526,20851,1891,15028
12/07/10,800,38960,7480,13149,2666,21460,1965,15331
12/07/10,900,38568,7410,13621,2638,21319,1979,14759
12/07/10,1000,38140,7361,13640,2616,21170,2013,14159
12/07/10,1100,37766,7281,13610,2596,20926,2010,13666
12/07/10,1200,37433,7172,13579,2551,20480,2003,13310
12/07/10,1300,37181,7106,13483,2533,20200,2017,12899
12/07/10,1400,37107,7034,13384,2426,20085,2003,12613
12/07/10,1500,36964,7025,13325,2449,19882,1983,12569
12/07/10,1600,37323,7062,13257,2409,19881,2003,12648
12/07/10,1700,39273,7305,13333,2459,20346,2024,13481
12/07/10,1800,42387,7860,14304,2636,21355,2109,14967
12/07/10,1900,42264,7956,15089,2714,21637,2166,15265
12/07/10,2000,41789,7905,15042,2700,21582,2142,15267
12/07/10,2100,40897,7825,14898,2665,21382,2083,15128
12/07/10,2200,39075,7538,14599,2604,21063,2012,14671
12/07/10,2300,36394,7130,14031,2461,20057,1864,13848
12/07/10,2400,33577,6657,13043,2303,19106,1748,13065
12/06/10,100,29908,5857,11259,1998,16770,1599,11305
12/06/10,200,29055,5774,10818,1954,16605,1523,11194
12/06/10,300,28683,5739,10620,1943,16597,1500,11218
12/06/10,400,28837,5722,10526,1955,16700,1507,11433
12/06/10,500,29429,5910,10594,2023,17141,1511,11919
12/06/10,600,31841,6263,10929,2162,18071,1602,12888
12/06/10,700,35894,6824,11761,2422,19564,1746,14343
12/06/10,800,37588,7039,13018,2580,20456,1879,14710
12/06/10,900,37383,7030,13479,2592,20529,1893,14206
12/06/10,1000,37517,7017,13631,2622,20550,1933,13656
12/06/10,1100,37815,7092,13644,2633,20503,1949,13324
12/06/10,1200,37697,7092,13699,2610,20297,1943,13046
12/06/10,1300,37510,7022,13566,2604,20146,1950,12709
12/06/10,1400,37387,6981,13448,2583,19996,1934,12641
12/06/10,1500,37171,6968,13494,2570,19825,1941,12547
12/06/10,1600,37434,7012,13551,2532,20047,1931,12718
12/06/10,1700,39572,7214,13771,2579,20529,1981,13513
12/06/10,1800,42496,7753,14661,2730,21715,2081,14879
12/06/10,1900,42446,7835,15255,2779,22006,2089,15157
12/06/10,2000,41933,7804,15096,2766,21955,2082,15102
12/06/10,2100,41071,7674,14924,2733,21889,2044,14880
12/06/10,2200,39168,7458,14605,2641,21242,1969,14251
12/06/10,2300,36196,7012,13960,2491,20444,1879,13392
12/06/10,2400,33386,6614,12927,2340,19432,1727,12542
12/05/10,100,28647,5352,10886,1800,15934,1488,10701
12/05/10,200,27578,5195,10315,1730,15500,1443,10467
12/05/10,300,26963,5146,9918,1691,15209,1436,10370
12/05/10,400,26823,5117,9731,1691,15314,1421,10447
12/05/10,500,27042,5191,9596,1702,15413,1407,10614
12/05/10,600,27800,5340,9685,1738,15670,1441,10907
12/05/10,700,28951,5509,9890,1810,16091,1488,11366
12/05/10,800,30155,5764,10165,1894,16564,1538,11889
12/05/10,900,31559,6000,10293,1955,17121,1585,12303
12/05/10,1000,32386,6168,10639,1972,17420,1632,12289
12/05/10,1100,32640,6169,10873,1964,17290,1667,12081
12/05/10,1200,32690,6208,10948,1972,17237,1680,11848
12/05/10,1300,32598,6183,10895,2002,17218,1687,11698
12/05/10,1400,32549,6146,10902,2012,17129,1687,11591
12/05/10,1500,32503,6208,10956,2014,17107,1693,11461
12/05/10,1600,32972,6248,11077,2038,17252,1729,11569
12/05/10,1700,35149,6561,11247,2112,17755,1802,12137
12/05/10,1800,38233,7092,12220,2294,18871,1934,13370
12/05/10,1900,38584,7162,13118,2372,19303,1963,13719
12/05/10,2000,38411,7120,13222,2365,19401,1956,13777
12/05/10,2100,37845,7050,13226,2341,19206,1927,13684
12/05/10,2200,36250,6794,13034,2271,18727,1853,13237
12/05/10,2300,33912,6436,12637,2169,18058,1786,12419
12/05/10,2400,31552,6041,11958,2061,17306,1678,11728
12/04/10,100,29408,5691,11218,1827,16074,1551,10426
12/04/10,200,28411,5564,10598,1755,15771,1486,10313
12/04/10,300,27966,5485,10262,1711,15635,1451,10304
12/04/10,400,27831,5547,9989,1705,15527,1458,10480
12/04/10,500,28124,5580,9917,1712,15696,1455,10769
12/04/10,600,29055,5719,9973,1785,15988,1484,11281
12/04/10,700,30573,5962,10245,1886,16539,1546,11949
12/04/10,800,31800,6164,10695,1975,17260,1595,12506
12/04/10,900,32889,6281,10990,2050,17631,1629,12676
12/04/10,1000,33198,6305,11275,2111,17946,1670,12453
12/04/10,1100,32971,6220,11587,2128,17985,1676,12021
12/04/10,1200,32805,6102,11690,2129,17893,1688,11558
12/04/10,1300,32510,5934,11626,2110,17608,1669,11089
12/04/10,1400,32079,5817,11540,2082,17663,1637,10732
12/04/10,1500,31774,5777,11339,2059,17613,1657,10672
12/04/10,1600,32005,5835,11262,2045,17695,1661,10911
12/04/10,1700,33896,6078,11416,2079,18021,1714,11590
12/04/10,1800,36347,6499,12251,2217,18941,1824,12580
12/04/10,1900,36285,6515,12847,2249,19027,1833,12688
12/04/10,2000,35735,6466,12805,2214,18654,1811,12588
12/04/10,2100,35081,6391,12657,2174,18381,1798,12426
12/04/10,2200,33981,6220,12485,2124,17899,1755,12166
12/04/10,2300,32298,5964,12129,1997,17165,1671,11695
12/04/10,2400,30349,5631,11564,1908,16557,1589,11144
12/03/10,100,28653,5565,11240,1897,16126,1562,9908
12/03/10,200,27686,5443,10653,1830,15824,1523,9633
12/03/10,300,27236,5380,10387,1796,15538,1491,9586
12/03/10,400,27258,5409,10188,1784,15594,1493,9707
12/03/10,500,28035,5513,10249,1824,15813,1527,10011
12/03/10,600,30231,5862,10516,1955,16758,1585,11060
12/03/10,700,34198,6378,11274,2177,18233,1743,12475
12/03/10,800,36034,6615,12462,2352,19019,1835,13019
12/03/10,900,35973,6589,12923,2309,18864,1835,12625
12/03/10,1000,35694,6540,12963,2297,18572,1844,12126
12/03/10,1100,35237,6461,12891,2260,18306,1851,11689
12/03/10,1200,34642,6369,12834,2238,18011,1856,11451
12/03/10,1300,34250,6311,12785,2207,17768,1849,11189
12/03/10,1400,34063,6318,12742,2203,17774,1864,11147
12/03/10,1500,33966,6196,12719,2194,17580,1871,11053
12/03/10,1600,34214,6223,12625,2162,17589,1846,11154
12/03/10,1700,35945,6430,12750,2196,17889,1909,11732
12/03/10,1800,38505,6838,13627,2319,18715,1997,12771
12/03/10,1900,38199,6871,14019,2349,18793,1960,12766
12/03/10,2000,37499,6834,13806,2310,18665,1905,12525
12/03/10,2100,36734,6759,13528,2279,18488,1869,12340
12/03/10,2200,35480,6601,13223,2211,18303,1814,11986
12/03/10,2300,33468,6316,12748,2097,17657,1728,11451
12/03/10,2400,31197,5912,11994,1960,16774,1634,10844
12/02/10,100,27976,5601,11388,1993,16951,1595,9884
12/02/10,200,27178,5434,10780,1930,16465,1543,9734
12/02/10,300,26826,5396,10398,1888,16290,1516,9798
12/02/10,400,26950,5407,10220,1875,16350,1500,10054
12/02/10,500,27888,5539,10218,1907,16629,1503,10571
12/02/10,600,30255,5868,10482,2028,17610,1592,11616
12/02/10,700,34261,6446,11179,2256,19072,1750,12963
12/02/10,800,35949,6686,12387,2395,19832,1834,13498
12/02/10,900,35578,6597,12989,2377,19647,1872,12958
12/02/10,1000,35092,6575,13133,2342,19336,1887,12318
12/02/10,1100,34852,6479,13074,2329,19138,1922,11933
12/02/10,1200,34660,6540,13005,2308,18689,1932,11596
12/02/10,1300,34301,6499,12870,2288,18502,1937,11214
12/02/10,1400,33926,6489,12775,2262,18342,1943,11005
12/02/10,1500,33820,6421,12788,2245,17915,1961,10903
12/02/10,1600,34123,6405,12823,2228,17784,1949,11062
12/02/10,1700,36023,6618,12954,2251,18227,2011,11685
12/02/10,1800,38960,7003,13764,2430,19168,2086,12866
12/02/10,1900,38895,7102,14278,2488,19419,2078,13067
12/02/10,2000,38357,7097,14142,2429,19381,2048,12951
12/02/10,2100,37619,7005,13908,2386,19094,1955,12749
12/02/10,2200,35864,6699,13583,2301,18676,1897,12195
12/02/10,2300,33241,6284,13037,2165,17692,1774,11348
12/02/10,2400,30536,5807,12094,2003,16788,1656,10450
12/01/10,100,24679,4461,11108,1821,14126,1395,7646
12/01/10,200,23656,4338,10555,1766,13912,1350,7333
12/01/10,300,23011,4263,10280,1740,13909,1337,7193
12/01/10,400,22850,4289,10103,1744,13996,1302,7118
12/01/10,500,23388,4415,10112,1806,14346,1383,7344
12/01/10,600,25380,4767,10394,1943,15327,1450,7921
12/01/10,700,29189,5375,11137,2192,17027,1623,9093
12/01/10,800,31434,5719,12404,2339,18070,1727,9792
12/01/10,900,31831,5783,13151,2348,18240,1732,9810
12/01/10,1000,32268,5862,13328,2355,18331,1819,9668
12/01/10,1100,32731,6024,13375,2379,18359,1843,9867
12/01/10,1200,32836,6020,13437,2386,18384,1819,9911
12/01/10,1300,32691,6038,13417,2367,18403,1863,9871
12/01/10,1400,32604,6067,13412,2352,18408,1865,9832
12/01/10,1500,32482,6108,13472,2351,18306,1861,9807
12/01/10,1600,32686,6175,13421,2340,18310,1866,9865
12/01/10,1700,34366,6344,13490,2400,18934,1929,10452
12/01/10,1800,37057,6831,14235,2538,20002,2056,11635
12/01/10,1900,37100,6935,14669,2576,20250,2045,11935
12/01/10,2000,36718,6980,14438,2543,20165,2015,11939
12/01/10,2100,35964,6927,14196,2504,20047,1986,11963
12/01/10,2200,34362,6655,13836,2403,19632,1928,11586
12/01/10,2300,31950,6252,13278,2260,18669,1797,10881
12/01/10,2400,29608,5830,12324,2102,17655,1662,10233
11/30/10,100,26398,4818,10162,1659,14292,1377,8711
11/30/10,200,25341,4610,9543,1596,13862,1318,8443
11/30/10,300,24857,4542,9192,1556,13598,1312,8323
11/30/10,400,24770,4563,8979,1534,13364,1293,8319
11/30/10,500,25419,4680,8913,1559,13570,1337,8585
11/30/10,600,27490,4991,9112,1681,14282,1406,9367
11/30/10,700,31200,5472,9893,1896,15746,1577,10605
11/30/10,800,32957,5769,11219,2046,16430,1672,10953
11/30/10,900,33063,5737,12132,2033,16356,1704,10706
11/30/10,1000,33161,5771,12399,2052,16206,1724,10524
11/30/10,1100,33237,5808,12602,2086,16407,1766,10376
11/30/10,1200,33104,5757,12760,2083,16420,1782,10201
11/30/10,1300,32997,5749,12940,2085,16438,1790,10152
11/30/10,1400,32924,5702,12971,2078,16345,1825,10024
11/30/10,1500,32645,5636,13077,2065,16285,1792,9980
11/30/10,1600,32769,5582,13086,2030,16198,1796,9953
11/30/10,1700,34387,5785,13312,2086,16542,1819,10348
11/30/10,1800,36181,6053,14000,2231,17254,1904,11172
11/30/10,1900,35803,6090,14285,2264,17393,1870,11141
11/30/10,2000,34991,6027,14096,2251,17314,1831,10947
11/30/10,2100,33971,5856,13902,2238,17120,1809,10572
11/30/10,2200,32078,5606,13601,2161,16637,1715,9963
11/30/10,2300,29259,5192,13021,2041,15707,1619,9070
11/30/10,2400,26569,4738,12046,1903,14796,1485,8206
11/29/10,100,27203,5141,9804,1716,15278,1409,10353
11/29/10,200,26669,5106,9337,1691,15112,1376,10376
11/29/10,300,26557,5130,9129,1684,15156,1356,10461
11/29/10,400,26882,5200,9025,1696,15357,1374,10683
11/29/10,500,27931,5367,9059,1753,15793,1404,11250
11/29/10,600,30382,5758,9404,1902,16743,1482,12256
11/29/10,700,33862,6208,10165,2137,18358,1621,13622
11/29/10,800,35457,6420,11390,2272,19066,1683,14023
11/29/10,900,35141,6290,11992,2252,18850,1712,13349
11/29/10,1000,34468,6106,12187,2244,18232,1734,12243
11/29/10,1100,33694,5898,12254,2220,17808,1748,11495
11/29/10,1200,33010,5747,12321,2158,17272,1719,11016
11/29/10,1300,32357,5556,12362,2113,16693,1720,10643
11/29/10,1400,31864,5454,12428,2074,16367,1670,10417
11/29/10,1500,31555,5367,12450,2021,16033,1676,10228
11/29/10,1600,31634,5316,12370,1974,15776,1655,10313
11/29/10,1700,33469,5538,12480,1998,16052,1690,10774
11/29/10,1800,36767,6160,13178,2175,17182,1818,11967
11/29/10,1900,36990,6273,13498,2233,17638,1812,12049
11/29/10,2000,36533,6323,13325,2209,17575,1817,11926
11/29/10,2100,35644,6195,13122,2169,17330,1771,11687
11/29/10,2200,33763,5903,12750,2061,16807,1700,11006
11/29/10,2300,30995,5500,12144,1916,15905,1562,10114
11/29/10,2400,28318,5092,11121,1756,14828,1460,9291
11/28/10,100,26841,4953,10270,1708,14970,1428,9922
11/28/10,200,25884,4822,9792,1662,14674,1378,9772
11/28/10,300,25444,4775,9430,1639,14619,1360,9673
11/28/10,400,25331,4744,9292,1649,14792,1358,9835
11/28/10,500,25576,4790,9171,1660,14925,1360,10017
11/28/10,600,26283,4943,9254,1701,15193,1378,10405
11/28/10,700,27361,5157,9372,1761,15684,1420,10936
11/28/10,800,28118,5367,9639,1831,16197,1458,11357
11/28/10,900,28955,5517,9608,1877,16407,1491,11505
11/28/10,1000,29300,5458,9763,1870,16177,1531,11126
11/28/10,1100,29204,5326,9904,1839,15431,1531,10636
11/28/10,1200,28898,5206,9962,1807,15026,1520,10190
11/28/10,1300,28614,5118,9950,1779,14625,1525,9852
11/28/10,1400,28353,4993,9891,1731,14299,1514,9622
11/28/10,1500,28123,4907,9815,1693,13914,1517,9525
11/28/10,1600,28322,4885,9772,1666,13914,1491,9502
11/28/10,1700,30155,5112,9923,1704,14199,1527,10080
11/28/10,1800,33518,5752,10914,1914,15744,1665,11522
11/28/10,1900,34082,5936,11778,2030,16592,1683,11926
11/28/10,2000,34026,5989,11952,2034,17000,1678,12054
11/28/10,2100,33665,6014,11869,2021,16974,1655,12099
11/28/10,2200,32335,5793,11628,1958,16710,1609,11729
11/28/10,2300,30442,5557,11216,1878,16174,1539,11114
11/28/10,2400,28567,5290,10465,1788,15611,1475,10664
11/27/10,100,25956,4887,10244,1664,14738,1426,8410
11/27/10,200,25124,4795,9706,1606,14141,1366,8253
11/27/10,300,24736,4762,9541,1572,14097,1354,8241
11/27/10,400,24673,4753,9340,1556,14040,1323,8390
11/27/10,500,24994,4820,9314,1564,14130,1323,8635
11/27/10,600,25888,4921,9370,1611,14361,1372,9131
11/27/10,700,27162,5061,9680,1672,14878,1421,9699
11/27/10,800,28258,5272,10078,1759,15237,1486,10222
11/27/10,900,29622,5509,10239,1822,15758,1547,10547
11/27/10,1000,30312,5682,10480,1880,16088,1587,10547
11/27/10,1100,30670,5753,10655,1894,16084,1625,10370
11/27/10,1200,30733,5737,10746,1878,16035,1622,10102
11/27/10,1300,30614,5673,10712,1832,15699,1601,9783
11/27/10,1400,30118,5577,10565,1769,15385,1609,9480
11/27/10,1500,29808,5523,10343,1727,15153,1602,9289
11/27/10,1600,30001,5536,10208,1706,14930,1610,9317
11/27/10,1700,31614,5704,10305,1740,15260,1645,9864
11/27/10,1800,33994,6047,11116,1890,16112,1737,10986
11/27/10,1900,33960,6068,11858,1984,16579,1737,11297
11/27/10,2000,33527,5995,11855,1977,16700,1717,11333
11/27/10,2100,32889,5910,11763,1961,16668,1697,11249
11/27/10,2200,31828,5725,11651,1936,16331,1649,11089
11/27/10,2300,30186,5486,11321,1871,15872,1574,10672
11/27/10,2400,28420,5171,10862,1776,15323,1481,10250
11/26/10,100,23718,3990,9823,1430,11887,1273,7459
11/26/10,200,22838,3890,9538,1418,11577,1232,7203
11/26/10,300,22323,3852,9352,1439,11542,1199,7061
