DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE
08/29/11,700,24384,4789,9668,1837,13925,1467,7951,7006
08/29/11,800,26217,5066,10588,1943,14548,1540,8499,7380
08/29/11,900,28168,5168,11579,1997,14895,1617,9000,7715
08/29/11,1000,29812,5373,12433,2095,15396,1680,9627,7988
08/29/11,1100,31284,5530,13052,2201,16015,1726,10338,8377
08/29/11,1200,32228,5709,13628,2251,16550,1768,10742,8556
08/29/11,1300,33014,5768,13952,2313,17015,1788,11123,8745
08/29/11,1400,33847,5875,14223,2354,17324,1828,11533,8976
08/29/11,1500,34482,5926,14558,2395,17597,1843,11791,9023
08/29/11,1600,35069,5879,14818,2408,17762,1874,11982,9063
08/29/11,1700,35305,5914,15033,2424,18026,1892,11910,9036
08/29/11,1800,35036,6047,15071,2420,18015,1884,11563,8944
08/29/11,1900,33929,5959,14859,2370,17798,1848,11251,8762
08/29/11,2000,33583,5842,14306,2277,17289,1797,11135,8470
08/29/11,2100,34010,5972,14047,2267,17336,1803,11199,8627
08/29/11,2200,32357,5653,14002,2191,16846,1721,10494,8401
08/29/11,2300,29551,5206,13222,1984,15405,1585,9543,7768
08/29/11,2400,26846,4698,12066,1783,14053,1433,8605,7052
08/28/11,100,26219,4520,10578,1660,12935,1565,6345,6425
08/28/11,200,24590,4333,9878,1554,12429,1477,5929,6127
08/28/11,300,23546,4090,9381,1480,11915,1419,5705,5965
08/28/11,400,22688,3966,8920,1418,11657,1367,5522,5802
08/28/11,500,21985,3925,8770,1391,11513,1350,5518,5700
08/28/11,600,21765,3925,8641,1375,11414,1356,5595,5739
08/28/11,700,21788,4004,8682,1400,11550,1375,5680,5794
08/28/11,800,21924,4126,8539,1404,11677,1381,5894,5881
08/28/11,900,22872,4441,8872,1520,12460,1452,6469,6234
08/28/11,1000,24137,4704,9575,1659,13383,1537,7303,6655
08/28/11,1100,25451,4951,10260,1750,13977,1607,8072,7004
08/28/11,1200,26424,5180,10854,1867,14573,1695,8725,7274
08/28/11,1300,27016,5369,11223,1916,15184,1760,9335,7412
08/28/11,1400,27451,5528,11558,1964,15584,1787,9859,7564
08/28/11,1500,27781,5668,11792,2017,15986,1846,10327,7610
08/28/11,1600,28036,5777,12032,2057,16288,1890,10727,7713
08/28/11,1700,28568,5902,12129,2114,16578,1902,10971,7802
08/28/11,1800,29028,5968,12139,2149,16786,1877,11226,7876
08/28/11,1900,28995,5861,11924,2132,16534,1824,11206,7707
08/28/11,2000,28802,5696,11679,2058,16110,1765,10824,7494
08/28/11,2100,29549,5792,11726,2077,16245,1800,10864,7726
08/28/11,2200,28469,5518,11991,2063,15865,1767,10281,7611
08/28/11,2300,26520,5020,11585,1906,14746,1645,9367,7166
08/28/11,2400,24450,4597,10819,1752,13550,1514,8462,6625
08/27/11,100,32645,5003,11769,1727,13702,1561,10716,6663
08/27/11,200,30689,4717,10975,1591,13046,1480,10088,6319
08/27/11,300,29372,4508,10383,1510,12559,1411,9635,6047
08/27/11,400,28478,4447,9915,1466,12207,1379,9404,5877
08/27/11,500,28237,4338,9733,1439,12181,1367,9305,5888
08/27/11,600,28593,4433,9638,1476,12190,1386,9400,5947
08/27/11,700,29492,4556,9810,1543,12575,1419,9689,6121
08/27/11,800,30766,4742,9955,1583,12780,1435,10052,6202
08/27/11,900,33180,5026,10663,1711,13650,1508,10657,6671
08/27/11,1000,35541,5310,11749,1873,14609,1614,11255,7193
08/27/11,1100,37216,5618,12858,1991,15364,1701,11536,7580
08/27/11,1200,38315,5807,13801,2086,15933,1751,11433,7800
08/27/11,1300,38404,5965,14423,2168,16319,1859,11111,8044
08/27/11,1400,38024,6079,14898,2241,16783,1952,10563,8285
08/27/11,1500,37287,6164,15026,2314,17177,2005,9985,8432
08/27/11,1600,36547,6171,15119,2359,17486,2054,9520,8618
08/27/11,1700,36153,6185,15062,2409,17786,2088,9192,8698
08/27/11,1800,36065,6148,14896,2413,17803,2092,9001,8720
08/27/11,1900,35892,6022,14442,2366,17436,2040,8760,8520
08/27/11,2000,35910,5955,13608,2246,16828,1991,8615,8090
08/27/11,2100,35371,5965,12989,2212,16566,1997,8389,8140
08/27/11,2200,33649,5774,12848,2150,16146,1959,7939,8056
08/27/11,2300,31109,5370,12273,1983,15095,1829,7424,7552
08/27/11,2400,28511,4911,11421,1813,13938,1708,6869,6982
08/26/11,100,29866,4885,11554,1875,14497,1594,9817,7073
08/26/11,200,28125,4621,10694,1753,13758,1525,9158,6715
08/26/11,300,26987,4437,10059,1670,13208,1460,8779,6519
08/26/11,400,26445,4350,9680,1620,12951,1427,8573,6411
08/26/11,500,26598,4362,9460,1609,12842,1444,8658,6460
08/26/11,600,28044,4539,9585,1704,13524,1496,9127,6790
08/26/11,700,30520,4922,10102,1905,14707,1601,10069,7456
08/26/11,800,32732,5155,10914,2009,15264,1686,10614,7790
08/26/11,900,35208,5405,11832,2109,15676,1796,11390,8136
08/26/11,1000,37560,5754,12703,2237,16314,1904,12329,8488
08/26/11,1100,39825,6092,13393,2375,17135,1994,13236,8789
08/26/11,1200,41884,6356,14027,2452,17821,2045,14088,8949
08/26/11,1300,43628,6603,14490,2510,18444,2087,14815,9158
08/26/11,1400,45239,6850,14949,2613,19083,2149,15375,9415
08/26/11,1500,46349,6997,15461,2614,19382,2203,15791,9491
08/26/11,1600,46808,7089,15815,2614,19501,2234,15956,9490
08/26/11,1700,46946,7147,15863,2657,19579,2259,15845,9526
08/26/11,1800,46418,7105,15634,2641,19500,2191,15616,9391
08/26/11,1900,44709,6945,15223,2568,18990,2115,15035,9145
08/26/11,2000,43434,6685,14569,2445,18249,2019,14510,8758
08/26/11,2100,43500,6640,14264,2361,17937,1998,14350,8644
08/26/11,2200,41625,6338,14318,2289,17448,1949,13693,8411
08/26/11,2300,38622,5845,13745,2109,16228,1816,12682,7882
08/26/11,2400,35431,5360,12799,1914,14927,1688,11644,7211
08/25/11,100,30037,5066,12677,2410,15972,1691,10062,8311
08/25/11,200,28540,4808,11541,2238,15087,1610,9479,7596
08/25/11,300,27640,4715,10758,2060,14438,1598,9146,7231
08/25/11,400,27285,4618,10231,1939,14013,1565,8995,6930
08/25/11,500,27560,4668,9968,1919,14017,1569,9115,6862
08/25/11,600,29315,4912,10018,1997,14598,1594,9609,7188
08/25/11,700,31977,5325,10568,2176,15713,1730,10563,7819
08/25/11,800,34620,5682,11412,2259,16337,1840,11229,8127
08/25/11,900,36946,5815,12361,2308,16877,1895,11959,8587
08/25/11,1000,38768,6017,13141,2403,17483,1961,12777,9001
08/25/11,1100,40192,6123,13843,2517,18340,2028,13701,9494
08/25/11,1200,40988,6212,14538,2608,18933,2108,14343,9750
08/25/11,1300,41104,6305,14984,2680,19450,2213,14745,9954
08/25/11,1400,41046,6460,15411,2750,19907,2292,15331,10146
08/25/11,1500,41141,6485,15882,2812,20116,2327,15844,10047
08/25/11,1600,41172,6618,16235,2830,20275,2350,16032,9903
08/25/11,1700,41296,6854,16534,2822,20224,2372,15799,9763
08/25/11,1800,41318,7036,16676,2771,20028,2350,15419,9579
08/25/11,1900,40423,6927,16392,2704,19630,2275,14847,9262
08/25/11,2000,39661,6712,15578,2609,19083,2176,14260,8978
08/25/11,2100,40020,6697,14944,2578,19027,2130,13864,9118
08/25/11,2200,38221,6421,14839,2513,18614,2034,13046,8937
08/25/11,2300,35282,5887,13987,2290,17143,1881,11829,8224
08/25/11,2400,32372,5321,12745,2052,15627,1727,10694,7636
08/24/11,100,26723,4544,11252,1871,13899,1487,8677,7198
08/24/11,200,25187,4241,10598,1751,13197,1419,8158,6818
08/24/11,300,24271,4151,10154,1661,12811,1369,7847,6647
08/24/11,400,23806,4099,9880,1609,12626,1350,7710,6539
08/24/11,500,24091,4144,9774,1619,12700,1363,7826,6580
08/24/11,600,25533,4377,9988,1734,13364,1418,8315,6896
08/24/11,700,27666,4750,10719,1970,14660,1538,8951,7559
08/24/11,800,29864,4938,11838,2096,15279,1632,9552,8006
08/24/11,900,32115,5137,13031,2173,15683,1686,10271,8285
08/24/11,1000,34001,5346,14017,2323,16328,1755,11012,8564
08/24/11,1100,35736,5558,15213,2472,17075,1820,11869,8957
08/24/11,1200,37152,5684,16452,2644,17757,1830,12686,9225
08/24/11,1300,38287,5885,17490,2807,18444,1900,13323,9496
08/24/11,1400,39488,6079,18425,2992,19323,1959,13944,9754
08/24/11,1500,40457,6169,19367,3109,19971,2024,14489,9991
08/24/11,1600,41205,6292,20080,3205,20738,2062,14973,10465
08/24/11,1700,41598,6483,20495,3252,21219,2125,15188,10783
08/24/11,1800,41487,6608,20515,3289,21483,2154,15167,10875
08/24/11,1900,40269,6633,19966,3250,21415,2131,14769,10788
08/24/11,2000,39156,6479,18971,3170,20941,2061,14192,10481
08/24/11,2100,39629,6613,18029,3129,20869,2078,14107,10652
08/24/11,2200,38129,6383,17394,3058,20406,2041,13333,10592
08/24/11,2300,35210,5910,16033,2843,18889,1892,12211,9852
08/24/11,2400,32449,5467,14285,2618,17246,1760,10982,9164
08/23/11,100,26620,4446,11787,1735,13452,1357,8907,6644
08/23/11,200,25095,4181,10838,1634,12772,1314,8323,6330
08/23/11,300,24132,4055,10205,1557,12246,1286,7965,6175
08/23/11,400,23688,4058,9791,1514,11930,1280,7815,6075
08/23/11,500,23937,4023,9568,1525,12052,1289,7904,6175
08/23/11,600,25300,4294,9703,1621,12728,1337,8332,6448
08/23/11,700,27237,4650,10304,1811,13891,1435,8954,7023
08/23/11,800,29445,4859,11185,1916,14361,1511,9511,7418
08/23/11,900,31378,5037,12069,2013,14961,1586,10138,7825
08/23/11,1000,32996,5201,12737,2134,15812,1692,10821,8290
08/23/11,1100,34577,5450,13219,2261,16555,1794,11440,8662
08/23/11,1200,35633,5674,13586,2366,17253,1855,12013,8894
08/23/11,1300,36269,5825,13637,2456,17786,1910,12542,9204
08/23/11,1400,37118,5949,13494,2541,18402,1951,12951,9421
08/23/11,1500,37531,6137,13480,2615,18716,1994,13260,9671
08/23/11,1600,38460,6212,13513,2642,19027,2004,13684,9648
08/23/11,1700,39017,6411,13500,2653,19210,2014,13952,9684
08/23/11,1800,39041,6432,13660,2632,19054,2024,13980,9550
08/23/11,1900,37875,6317,13788,2567,18629,1984,13602,9300
08/23/11,2000,36532,6140,13463,2488,18109,1913,12872,8998
08/23/11,2100,36737,6221,13456,2495,18184,1929,12618,9183
08/23/11,2200,34896,5907,13678,2445,17806,1863,11812,9046
08/23/11,2300,31934,5366,13191,2236,16317,1726,10643,8423
08/23/11,2400,29001,4899,12237,2027,14995,1606,9571,7788
08/22/11,100,29734,4747,10750,1721,13776,1540,10118,6430
08/22/11,200,28122,4511,10022,1611,13112,1473,9583,6121
08/22/11,300,27244,4436,9529,1539,12617,1421,9291,5982
08/22/11,400,26779,4300,9221,1497,12471,1393,9149,5893
08/22/11,500,27028,4339,9128,1511,12613,1419,9249,5962
08/22/11,600,28401,4572,9306,1602,13261,1446,9782,6293
08/22/11,700,30395,4906,9934,1766,14344,1578,10407,6846
08/22/11,800,32380,5134,10913,1867,14963,1608,10913,7280
08/22/11,900,34462,5417,11862,1991,15697,1712,11567,7742
08/22/11,1000,36119,5715,12797,2107,16502,1772,12272,8187
08/22/11,1100,37518,5908,13518,2229,17163,1838,12992,8561
08/22/11,1200,38463,6050,14138,2295,17742,1920,13499,8753
08/22/11,1300,39088,6112,14604,2376,18132,1887,13805,8903
08/22/11,1400,39588,6232,15122,2439,18580,1936,14232,9002
08/22/11,1500,40043,6303,15565,2485,18752,1937,14544,9004
08/22/11,1600,40231,6252,15860,2495,18769,1947,14755,8928
08/22/11,1700,40327,6321,15991,2507,18771,1962,14871,8905
08/22/11,1800,39991,6285,16129,2516,18709,1941,14734,8832
08/22/11,1900,38470,6146,15977,2468,18199,1871,14090,8659
08/22/11,2000,36852,5966,15422,2390,17628,1794,13303,8378
08/22/11,2100,36867,5956,14964,2359,17539,1778,13103,8424
08/22/11,2200,35075,5711,14931,2307,17160,1698,12220,8355
08/22/11,2300,32087,5217,14136,2105,15875,1585,11014,7784
08/22/11,2400,28975,4766,12970,1890,14553,1469,9835,7189
08/21/11,100,30679,4725,11719,1856,14254,1635,10227,6945
08/21/11,200,28739,4416,10975,1734,13602,1569,9607,6544
08/21/11,300,27378,4210,10319,1652,13055,1484,9200,6180
08/21/11,400,26529,4087,9910,1598,12700,1448,8930,5959
08/21/11,500,26150,4052,9650,1566,12499,1420,8728,5848
08/21/11,600,26277,4111,9416,1552,12434,1433,8788,5905
08/21/11,700,26573,4172,9367,1579,12382,1434,8872,5955
08/21/11,800,27675,4274,9214,1601,12560,1454,9236,5991
08/21/11,900,30034,4676,9559,1707,13499,1543,10387,6436
08/21/11,1000,32923,5213,10240,1867,14528,1672,11678,6856
08/21/11,1100,35451,5590,11087,2055,15356,1753,13034,7312
08/21/11,1200,37683,5825,11862,2225,16078,1846,14156,7699
08/21/11,1300,39598,5998,12485,2357,16820,1934,15051,7971
08/21/11,1400,40653,6174,12916,2393,17333,2023,15446,8114
08/21/11,1500,40786,6200,13219,2404,17649,2058,15319,8290
08/21/11,1600,40003,6312,13514,2438,17813,2022,14938,8429
08/21/11,1700,39469,6403,13745,2479,18099,1983,14921,8515
08/21/11,1800,39141,6412,13891,2496,18306,2017,14618,8529
08/21/11,1900,38467,6329,13692,2460,18088,2015,14180,8311
08/21/11,2000,37810,6166,13302,2370,17490,1959,13752,8080
08/21/11,2100,38121,6194,12903,2294,17328,1986,13658,7975
08/21/11,2200,36985,5984,13035,2277,16963,1933,13003,7980
08/21/11,2300,34623,5553,12573,2084,15859,1783,12066,7450
08/21/11,2400,32009,5103,11707,1891,14667,1672,11021,6902
08/20/11,100,28731,4586,13582,1906,14445,1445,9692,7113
08/20/11,200,26892,4279,12579,1752,13568,1379,9062,6688
08/20/11,300,25726,4101,11838,1652,12939,1348,8639,6398
08/20/11,400,24920,4033,11269,1587,12791,1328,8349,6186
08/20/11,500,24560,4045,10911,1550,12571,1312,8222,6084
08/20/11,600,24837,4022,10786,1561,12681,1335,8311,6115
08/20/11,700,25265,4126,10931,1604,12861,1350,8465,6257
08/20/11,800,26585,4291,11088,1649,13119,1380,8857,6394
08/20/11,900,29097,4623,11564,1797,14094,1492,9919,6881
08/20/11,1000,31794,5038,12343,1982,15172,1598,11009,7450
08/20/11,1100,34237,5393,12902,2163,16523,1700,12001,8062
08/20/11,1200,36360,5760,13354,2314,17429,1790,12884,8489
08/20/11,1300,38119,6066,13175,2442,18339,1888,13637,8899
08/20/11,1400,39657,6333,13021,2524,19005,1952,14147,9249
08/20/11,1500,40950,6519,12963,2573,19273,2027,14634,9441
08/20/11,1600,42080,6698,13379,2598,19392,2081,15042,9485
08/20/11,1700,42846,6792,13832,2593,19435,2099,15262,9457
08/20/11,1800,42866,6789,14164,2557,19246,2085,15256,9373
08/20/11,1900,41766,6611,14251,2483,18856,2043,14846,9118
08/20/11,2000,40107,6322,13906,2409,18287,2003,14142,8822
08/20/11,2100,39931,6276,13569,2375,18026,1992,13890,8819
08/20/11,2200,38312,5981,13711,2338,17621,1965,13169,8677
08/20/11,2300,35878,5577,13251,2191,16598,1860,12237,8115
08/20/11,2400,33172,5098,12559,2019,15366,1743,11181,7497
08/19/11,100,30871,5021,12340,2075,15119,1729,10113,7655
08/19/11,200,28820,4713,11442,1919,14259,1646,9388,7236
08/19/11,300,27573,4549,10762,1809,13699,1569,8936,6936
08/19/11,400,26930,4423,10350,1733,13416,1539,8679,6775
08/19/11,500,27081,4392,10130,1726,13364,1537,8708,6713
08/19/11,600,28403,4603,10194,1798,13811,1601,9153,7052
08/19/11,700,30484,4918,10697,1981,14794,1674,9780,7552
08/19/11,800,32597,5155,11498,2072,15515,1771,10385,7864
08/19/11,900,34951,5451,12416,2174,16139,1866,11253,8449
08/19/11,1000,37650,5802,13339,2322,16823,1968,12179,9082
08/19/11,1100,40078,6132,14287,2451,17781,1937,12876,9644
08/19/11,1200,42146,6381,15312,2591,18573,2059,13569,10112
08/19/11,1300,43746,6667,16205,2739,19395,2125,14192,10451
08/19/11,1400,45303,6868,16963,2863,20033,2233,14813,10821
08/19/11,1500,46267,7053,17590,2927,20465,2308,15211,11002
08/19/11,1600,46627,7113,18023,2928,20483,2285,15285,10986
08/19/11,1700,46289,7013,18344,2902,20333,2017,15400,10923
08/19/11,1800,44641,6663,18391,2881,20026,1883,15054,10633
08/19/11,1900,41735,6286,18122,2826,19583,1822,14371,10267
08/19/11,2000,39182,6087,17444,2716,18908,1798,13504,9829
08/19/11,2100,38240,6029,16840,2621,18446,1788,13169,9548
08/19/11,2200,36593,5826,16684,2554,18150,1749,12509,9339
08/19/11,2300,33862,5431,15947,2350,17032,1651,11609,8633
08/19/11,2400,31104,4918,14831,2124,15618,1540,10548,7808
08/18/11,100,31243,4971,13137,1934,14435,1620,9939,7343
08/18/11,200,29382,4719,12169,1819,13575,1575,9245,6905
08/18/11,300,28132,4547,11543,1731,13004,1476,8846,6661
08/18/11,400,27429,4413,11003,1666,12927,1457,8645,6530
08/18/11,500,27648,4448,10733,1672,12954,1470,8676,6561
08/18/11,600,29114,4672,10772,1764,13502,1509,9150,6874
08/18/11,700,31364,4999,11289,1937,14551,1604,9775,7359
08/18/11,800,33509,5210,12002,2038,15154,1682,10413,7762
08/18/11,900,35351,5533,13061,2177,15947,1811,11141,8293
08/18/11,1000,37190,5861,14060,2318,16815,1937,11971,8800
08/18/11,1100,39134,6268,14924,2475,17841,2093,12916,9396
08/18/11,1200,40753,6573,15843,2626,18776,2176,13799,9822
08/18/11,1300,42499,6910,16430,2740,19366,2269,14674,10202
08/18/11,1400,44513,7152,16961,2821,20167,2309,15530,10654
08/18/11,1500,46231,7342,17513,2835,20832,2394,15906,10869
08/18/11,1600,47074,7461,17615,2912,20937,2412,16043,10946
08/18/11,1700,47289,7561,17609,2921,21036,2463,16288,10953
08/18/11,1800,46700,7521,17455,2927,20780,2459,16017,10891
08/18/11,1900,44829,7309,17221,2870,20364,2396,15317,10572
08/18/11,2000,42903,6985,16544,2787,19858,2305,14563,10117
08/18/11,2100,42274,6950,15848,2749,19644,2253,14270,10070
08/18/11,2200,40196,6645,15716,2704,19249,2179,13527,9812
08/18/11,2300,36873,6039,14857,2503,17810,1986,12309,8976
08/18/11,2400,33664,5477,13561,2281,16342,1858,11089,8311
08/17/11,100,29115,4715,11885,1815,14123,1599,9645,6992
08/17/11,200,27354,4406,10983,1698,13335,1489,8969,6608
08/17/11,300,26210,4264,10345,1607,12741,1447,8609,6371
08/17/11,400,25576,4158,9952,1563,12412,1434,8390,6245
08/17/11,500,25744,4176,9734,1578,12392,1434,8410,6342
08/17/11,600,27140,4326,9850,1662,12903,1489,8820,6600
08/17/11,700,29079,4660,10459,1842,13838,1549,9556,7034
08/17/11,800,31515,4902,11233,1921,14311,1628,10177,7390
08/17/11,900,34157,5244,12099,2030,15035,1745,11086,7955
08/17/11,1000,36654,5587,13037,2185,15756,1870,11957,8502
08/17/11,1100,39131,5929,13936,2302,16733,1974,12955,8964
08/17/11,1200,41174,6279,14773,2401,17574,2072,13874,9209
08/17/11,1300,42766,6504,15377,2500,18285,2138,14592,9426
08/17/11,1400,44341,6760,15696,2595,18892,2237,15117,9858
08/17/11,1500,45409,6978,16097,2666,19279,2281,15376,10003
08/17/11,1600,46118,7066,16592,2685,19577,2324,15588,10063
08/17/11,1700,46827,7168,17113,2709,19858,2349,15834,10074
08/17/11,1800,46725,7225,17117,2720,19900,2328,15812,10028
08/17/11,1900,45203,7071,16834,2679,19654,2281,15352,9782
08/17/11,2000,43229,6834,16373,2587,19048,2138,14599,9447
08/17/11,2100,42798,6767,16066,2537,18677,2147,14301,9372
08/17/11,2200,40841,6491,16208,2502,18468,2119,13406,9293
08/17/11,2300,37550,5954,15609,2304,16977,1940,12127,8669
08/17/11,2400,34101,5385,14397,2099,15525,1775,10879,7938
08/16/11,100,28636,4589,11249,1754,13846,1551,9359,7012
08/16/11,200,27107,4340,10451,1634,13041,1484,8740,6622
08/16/11,300,26094,4207,9933,1568,12689,1447,8310,6389
08/16/11,400,25608,4153,9541,1525,12495,1422,8177,6280
08/16/11,500,25877,4149,9388,1541,12637,1421,8332,6284
08/16/11,600,27345,4355,9522,1624,13042,1510,8812,6685
08/16/11,700,29578,4694,10082,1786,13929,1599,9489,7167
08/16/11,800,31927,4982,10834,1887,14494,1674,10116,7567
08/16/11,900,33879,5256,11830,2012,15332,1779,10946,8120
08/16/11,1000,35675,5564,12837,2146,16156,1873,11723,8482
08/16/11,1100,37101,5871,13659,2258,16801,1999,12404,8887
08/16/11,1200,38117,6087,14405,2351,17485,2060,13060,9178
08/16/11,1300,38847,6275,14931,2425,18180,2128,13640,9333
08/16/11,1400,39647,6476,15439,2497,18779,2192,14270,9671
08/16/11,1500,40327,6634,15894,2557,19078,2244,14702,9884
08/16/11,1600,40980,6786,16170,2577,19395,2289,15140,9956
08/16/11,1700,41882,6914,16376,2591,19987,2293,15464,9949
08/16/11,1800,42186,6897,16451,2581,19591,2294,15569,9845
08/16/11,1900,41287,6787,16230,2566,19397,2249,15127,9570
08/16/11,2000,39837,6535,15631,2469,18797,2166,14355,9207
08/16/11,2100,39680,6461,15037,2429,18394,2124,13987,8995
08/16/11,2200,38097,6228,14972,2397,18083,2063,13144,8901
08/16/11,2300,35022,5657,14315,2207,16733,1907,11834,8191
08/16/11,2400,31769,5169,13102,1984,15224,1723,10631,7557
08/15/11,100,28405,4533,10033,1639,13122,1515,9635,6385
08/15/11,200,27030,4349,9460,1562,12607,1454,9063,6155
08/15/11,300,26183,4231,9032,1503,12412,1422,8718,6066
08/15/11,400,25929,4187,8832,1504,12277,1414,8539,6018
08/15/11,500,26363,4233,8768,1534,12468,1425,8635,6128
08/15/11,600,28075,4472,8968,1644,13017,1504,9079,6503
08/15/11,700,30509,4879,9542,1828,14082,1584,9706,7035
08/15/11,800,32807,5068,10352,1938,14678,1695,10236,7516
08/15/11,900,34791,5331,11362,2021,15393,1742,10957,7909
08/15/11,1000,36423,5572,12210,2087,16008,1827,11774,8253
08/15/11,1100,37860,5781,12969,2174,16684,1929,12567,8674
08/15/11,1200,39015,5898,13568,2233,17058,1976,13290,8890
08/15/11,1300,39879,5967,13969,2317,17430,2018,13815,9097
08/15/11,1400,40477,6064,14322,2375,17823,2027,14287,9252
08/15/11,1500,40687,6118,14696,2417,17979,2010,14561,9312
08/15/11,1600,40788,6165,14954,2405,18126,1966,14706,9244
08/15/11,1700,40543,6156,15134,2429,18311,1971,14725,9325
08/15/11,1800,40069,6117,15199,2433,18130,1991,14498,9256
