DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
02/05/13,300,29679,5758,10814,1897,15514,1554,10420,7479,2873
02/05/13,400,29736,5775,10681,1898,15487,1544,10503,7449,2864
02/05/13,500,30563,5883,10689,1940,15829,1569,10884,7607,2949
02/05/13,600,32790,6215,10932,2075,16498,1647,11711,8027,3139
02/05/13,700,36646,6640,11623,2297,17907,1767,12945,8788,3458
02/05/13,800,38465,6913,12810,2427,18757,1886,13378,9245,3648
02/05/13,900,38336,6880,13196,2398,18655,1906,13000,9228,3605
02/05/13,1000,38037,6864,13353,2393,18618,1918,12621,9267,3537
02/05/13,1100,37833,6834,13308,2380,18467,1933,12303,9262,3531
02/05/13,1200,37581,6846,13337,2336,18168,1949,11862,9152,3498
02/05/13,1300,37214,6786,13287,2315,17749,1929,11519,9063,3454
02/05/13,1400,36920,6717,13254,2301,17463,1942,11217,9020,3427
02/05/13,1500,36661,6700,13307,2287,17296,1914,11005,8909,3410
02/05/13,1600,36730,6657,13157,2268,17046,1899,10928,8808,3399
02/05/13,1700,37496,6709,13028,2270,17138,1907,11165,8888,3421
02/05/13,1800,39572,6963,13237,2331,17376,1933,11809,9126,3480
02/05/13,1900,40243,7275,13868,2437,18339,2015,12543,9612,3635
02/05/13,2000,39709,7314,13874,2442,18455,1997,12552,9569,3631
02/05/13,2100,38701,7190,13638,2397,18325,1970,12352,9412,3599
02/05/13,2200,36900,6905,13272,2301,17789,1916,11862,9073,3451
02/05/13,2300,34175,6496,12711,2155,16979,1818,11102,8564,3229
02/05/13,2400,31701,6111,11875,2027,16040,1714,10350,8063,3023
02/04/13,100,31328,6281,11078,2091,16689,1677,11365,7696,3222
02/04/13,200,30684,6255,10665,2067,16583,1642,11285,7571,3184
02/04/13,300,30583,6118,10412,2059,16646,1630,11444,7490,3156
02/04/13,400,30954,6250,10318,2068,16769,1633,11720,7457,3166
02/04/13,500,31995,6418,10356,2101,17254,1676,12297,7648,3243
02/04/13,600,34429,6714,10640,2231,18175,1741,13407,8060,3420
02/04/13,700,38397,7279,11294,2445,19524,1869,14874,8921,3734
02/04/13,800,39970,7500,12454,2578,20348,1965,15364,9399,3896
02/04/13,900,39518,7437,12941,2547,20404,1975,14956,9430,3845
02/04/13,1000,38930,7380,13096,2527,20120,2002,14424,9466,3813
02/04/13,1100,38698,7317,13238,2522,19883,2003,13849,9474,3814
02/04/13,1200,38157,7170,13301,2490,19530,1984,13287,9391,3790
02/04/13,1300,37529,6981,13243,2465,19192,1977,12918,9387,3706
02/04/13,1400,37240,6928,13164,2446,18879,1939,12636,9307,3704
02/04/13,1500,36873,6815,13173,2406,18607,1951,12385,9178,3682
02/04/13,1600,36942,6805,13123,2387,18365,1921,12309,9104,3677
02/04/13,1700,37691,6827,13056,2370,18338,1955,12604,9190,3702
02/04/13,1800,40143,7068,13240,2428,18711,2001,13458,9315,3743
02/04/13,1900,41481,7358,13919,2517,19474,2069,14048,9782,3896
02/04/13,2000,41026,7352,14030,2504,19437,2047,13951,9693,3868
02/04/13,2100,39991,7150,13830,2429,19029,2008,13649,9563,3773
02/04/13,2200,38002,6904,13552,2325,18392,1917,13023,9167,3590
02/04/13,2300,35154,6491,13045,2185,17530,1805,12106,8555,3352
02/04/13,2400,32547,6196,12215,2054,16630,1685,11283,8062,3156
02/03/13,100,31560,6009,11609,1886,15993,1623,11636,7286,2983
02/03/13,200,30673,5912,11151,1832,15658,1587,11407,7074,2901
02/03/13,300,30144,5835,10777,1803,15509,1566,11281,6986,2858
02/03/13,400,30051,5818,10664,1792,15471,1540,11379,6937,2868
02/03/13,500,30252,5859,10582,1804,15538,1538,11575,6956,2883
02/03/13,600,30960,5963,10624,1854,15777,1548,11899,7039,2962
02/03/13,700,32125,6130,10716,1931,16138,1569,12376,7192,3070
02/03/13,800,33131,6331,11034,2025,16639,1612,12853,7399,3214
02/03/13,900,34400,6560,11067,2103,17073,1650,13291,7676,3327
02/03/13,1000,35182,6747,11314,2171,17418,1707,13279,7854,3451
02/03/13,1100,35316,6681,11558,2189,17481,1739,12974,7915,3499
02/03/13,1200,34961,6600,11637,2183,17395,1762,12569,7971,3470
02/03/13,1300,34455,6527,11518,2141,17261,1775,12373,7974,3450
02/03/13,1400,33978,6434,11441,2136,17257,1760,12040,7918,3424
02/03/13,1500,33636,6365,11352,2131,17196,1775,11881,7893,3467
02/03/13,1600,33810,6413,11329,2153,17278,1776,11828,7995,3503
02/03/13,1700,34782,6561,11412,2177,17569,1827,12015,8199,3535
02/03/13,1800,36984,6876,11719,2255,18134,1906,12831,8565,3586
02/03/13,1900,37590,7008,12535,2331,18672,1950,13094,8898,3660
02/03/13,2000,36704,6879,12674,2298,18404,1913,12914,8758,3627
02/03/13,2100,36233,6785,12545,2270,18277,1903,12772,8699,3600
02/03/13,2200,35434,6760,12334,2245,17969,1879,12672,8538,3548
02/03/13,2300,34041,6565,12050,2176,17382,1821,12174,8300,3424
02/03/13,2400,32813,6431,11582,2152,17087,1751,11798,8018,3325
02/02/13,100,33830,6849,12204,2221,18684,1733,13440,7923,3492
02/02/13,200,33075,6782,11675,2164,18496,1692,13413,7772,3394
02/02/13,300,32635,6748,11299,2125,18406,1656,13523,7618,3329
02/02/13,400,32646,6781,11013,2106,18391,1654,13690,7553,3271
02/02/13,500,32912,6840,10837,2105,18431,1654,13958,7670,3270
02/02/13,600,33981,7004,10865,2144,18775,1661,14365,7791,3288
02/02/13,700,35473,7210,11061,2226,19212,1700,14844,8093,3388
02/02/13,800,36656,7414,11441,2320,19620,1746,15402,8416,3524
02/02/13,900,37369,7510,11675,2364,19747,1815,15357,8597,3601
02/02/13,1000,37453,7629,11928,2412,19654,1858,14914,8822,3678
02/02/13,1100,37258,7545,12203,2423,19546,1892,14451,8932,3723
02/02/13,1200,36733,7444,12355,2397,19240,1893,14010,8856,3681
02/02/13,1300,36123,7269,12419,2353,18830,1855,13541,8727,3536
02/02/13,1400,35535,7162,12199,2271,18524,1857,13093,8612,3439
02/02/13,1500,35315,6982,12074,2223,18184,1840,12692,8474,3389
02/02/13,1600,35535,6884,11936,2227,18138,1824,12639,8372,3390
02/02/13,1700,36557,6948,11967,2246,18253,1829,12900,8384,3435
02/02/13,1800,38606,7201,12227,2295,18712,1883,13299,8660,3538
02/02/13,1900,39344,7376,13065,2354,19223,1920,13393,9021,3654
02/02/13,2000,38754,7240,13284,2330,18892,1928,13706,8845,3598
02/02/13,2100,38112,7061,13173,2269,18514,1890,13730,8666,3525
02/02/13,2200,36943,6854,13007,2198,18043,1826,13291,8417,3423
02/02/13,2300,35109,6556,12681,2098,17260,1767,12725,8003,3264
02/02/13,2400,33151,6254,12171,1990,16562,1692,12096,7607,3110
02/01/13,100,30243,6172,12514,2239,17353,1668,10768,8118,3384
02/01/13,200,29577,6096,12084,2218,17256,1631,10634,7941,3360
02/01/13,300,29268,6041,11823,2227,17332,1614,10622,7802,3396
02/01/13,400,29313,6076,11695,2239,17432,1619,10737,7847,3433
02/01/13,500,30016,6172,11713,2307,17935,1665,11015,7988,3509
02/01/13,600,32180,6551,11939,2448,18848,1743,11854,8363,3745
02/01/13,700,36014,7094,12596,2661,20320,1893,13325,9142,4021
02/01/13,800,38176,7430,13693,2790,21100,1990,13995,9669,4230
02/01/13,900,38495,7486,14098,2772,21318,2009,13874,9682,4173
02/01/13,1000,38640,7549,14109,2738,21167,2026,13788,9702,4088
02/01/13,1100,38583,7496,14158,2679,20867,2024,13610,9763,4063
02/01/13,1200,38110,7503,14176,2621,20508,2071,13333,9648,4012
02/01/13,1300,37817,7402,14053,2589,20078,2031,13115,9537,3954
02/01/13,1400,37508,7321,13944,2574,19731,2029,12907,9471,3902
02/01/13,1500,37206,7253,13841,2528,19509,2005,12650,9421,3831
02/01/13,1600,37322,7169,13659,2488,19176,1948,12609,9331,3765
02/01/13,1700,38302,7349,13525,2506,19283,1971,13034,9366,3733
02/01/13,1800,40768,7673,13709,2555,19885,2007,14151,9593,3814
02/01/13,1900,41799,7976,14555,2657,20785,2057,14910,9979,4019
02/01/13,2000,41228,7893,14689,2624,20693,2022,14932,9822,3992
02/01/13,2100,40476,7822,14444,2592,20566,2023,14821,9629,3952
02/01/13,2200,39258,7628,14110,2541,20262,1977,14578,9389,3881
02/01/13,2300,37295,7303,13692,2445,19831,1881,14126,8988,3746
02/01/13,2400,35306,7082,12926,2322,19169,1788,13669,8381,3613
01/31/13,100,24606,4700,11346,1885,14050,1437,7622,7139,2858
01/31/13,200,23679,4615,10916,1861,13864,1396,7283,6954,2791
01/31/13,300,23115,4551,10630,1852,14047,1417,7068,6877,2767
01/31/13,400,22888,4665,10533,1881,14222,1448,7022,6793,2832
01/31/13,500,23377,4791,10590,1940,14854,1475,7352,6843,2908
01/31/13,600,25543,5315,10882,2096,15955,1568,8187,7981,3137
01/31/13,700,29301,5986,11608,2340,17663,1724,9644,8284,3479
01/31/13,800,31921,6373,12878,2510,18802,1859,10369,8868,3692
01/31/13,900,32239,6344,13421,2502,18967,1854,10520,9073,3747
01/31/13,1000,32315,6411,13562,2533,19025,1899,10516,9376,3765
01/31/13,1100,32454,6514,13615,2540,19163,1939,10561,9478,3777
01/31/13,1200,32400,6594,13639,2516,19142,1947,10479,9483,3707
01/31/13,1300,32236,6556,13641,2490,18926,1968,10441,9435,3711
01/31/13,1400,32263,6638,13652,2484,18834,1960,10375,9436,3670
01/31/13,1500,32311,6607,13746,2430,18676,1958,10382,9399,3588
01/31/13,1600,32801,6644,13698,2399,18443,1952,10599,9259,3554
01/31/13,1700,34203,6833,13732,2404,18533,1944,11030,9340,3575
01/31/13,1800,37102,7112,14033,2464,19037,1995,12080,9552,3664
01/31/13,1900,38505,7489,14753,2586,19862,2047,12885,10001,3871
01/31/13,2000,38429,7468,14918,2574,19965,2015,12978,9933,3859
01/31/13,2100,37926,7336,14748,2539,19816,1954,12863,9804,3816
01/31/13,2200,36431,7136,14537,2487,19365,1905,12423,9333,3714
01/31/13,2300,33967,6720,14065,2384,18531,1797,11657,8819,3577
01/31/13,2400,31755,6508,13227,2285,17790,1724,11071,8381,3453
01/30/13,100,26025,4556,9826,1597,12634,1388,7743,6578,2405
01/30/13,200,25231,4477,9341,1525,12282,1354,7489,6333,2328
01/30/13,300,24749,4422,9084,1486,12005,1344,7397,6224,2260
01/30/13,400,24753,4395,8946,1480,12070,1319,7427,6192,2247
01/30/13,500,25447,4485,8956,1499,12140,1377,7635,6290,2306
01/30/13,600,27502,4779,9227,1628,12868,1444,8380,6567,2455
01/30/13,700,31253,5330,10001,1851,14300,1562,9632,7357,2761
01/30/13,800,33000,5659,11303,2004,15143,1664,10180,7896,2977
01/30/13,900,32861,5552,12098,2023,15023,1670,10022,7933,3011
01/30/13,1000,32685,5594,12238,2022,15075,1745,9895,8002,3038
01/30/13,1100,32631,5539,12376,2048,15098,1749,9955,8073,3076
01/30/13,1200,32609,5557,12544,2051,15196,1737,9937,8109,3086
01/30/13,1300,32289,5504,12534,2051,15269,1748,10007,8092,3072
01/30/13,1400,32104,5548,12457,2045,15354,1747,9894,8081,3071
01/30/13,1500,31802,5512,12571,2045,15204,1724,9904,8004,3051
01/30/13,1600,31882,5539,12600,2035,15239,1735,9861,7974,3048
01/30/13,1700,32666,5691,12705,2024,15458,1768,10075,8056,3040
01/30/13,1800,34523,5953,13090,2078,15957,1819,10676,8309,3113
01/30/13,1900,34621,6099,13652,2165,16471,1842,10712,8592,3262
01/30/13,2000,33972,6015,13599,2182,16462,1802,10684,8503,3269
01/30/13,2100,32925,5800,13429,2161,16250,1776,10396,8341,3250
01/30/13,2200,31043,5564,13246,2127,15819,1704,9690,8087,3203
01/30/13,2300,28583,5267,12779,2023,15189,1588,8972,7699,3050
01/30/13,2400,26302,4894,12024,1935,14469,1497,8203,7343,2939
01/29/13,100,28973,5144,10329,1696,13807,1499,9451,6876,2553
01/29/13,200,28121,4996,9785,1641,13445,1455,9154,6692,2458
01/29/13,300,27628,4984,9414,1592,13243,1410,9109,6590,2407
01/29/13,400,27643,4903,9179,1585,13217,1431,9116,6536,2388
01/29/13,500,28341,4992,9048,1635,13401,1427,9485,6681,2452
01/29/13,600,30514,5319,9190,1747,14163,1507,10334,7099,2653
01/29/13,700,34112,5804,9816,1962,15631,1657,11571,7868,2944
01/29/13,800,35843,6117,11015,2097,16355,1754,11878,8384,3108
01/29/13,900,35269,5925,11686,2073,16187,1797,11481,8407,3050
01/29/13,1000,34627,5860,11749,2061,15870,1830,10934,8490,3044
01/29/13,1100,34138,5794,11796,2058,15718,1788,10498,8505,3029
01/29/13,1200,33421,5713,11951,2046,15425,1752,10089,8495,2992
01/29/13,1300,32830,5570,11931,2035,15275,1770,9886,8402,2967
01/29/13,1400,32517,5452,11939,2021,15180,1783,9790,8397,2948
01/29/13,1500,32145,5406,11883,2000,14929,1752,9629,8271,2934
01/29/13,1600,32030,5319,11929,1966,14715,1747,9537,8227,2917
01/29/13,1700,32671,5333,11932,1967,14723,1748,9608,8212,2917
01/29/13,1800,34931,5587,12292,2021,15249,1786,10272,8374,2985
01/29/13,1900,35611,5920,12691,2118,15770,1849,10827,8645,3149
01/29/13,2000,35110,5915,12559,2111,15789,1807,10656,8522,3130
01/29/13,2100,34186,5785,12257,2055,15528,1762,10343,8296,3116
01/29/13,2200,32396,5554,11911,1963,15000,1698,9769,7922,2979
01/29/13,2300,29884,5175,11370,1820,14156,1602,9046,7419,2790
01/29/13,2400,27649,4835,10604,1681,13242,1491,8286,6919,2549
01/28/13,100,31323,5732,10369,1870,15516,1553,11756,7299,2800
01/28/13,200,30582,5694,9926,1825,15166,1523,11489,7179,2710
01/28/13,300,30213,5652,9581,1781,15207,1507,11401,7093,2644
01/28/13,400,30224,5687,9490,1782,15178,1496,11519,7081,2644
01/28/13,500,30923,5853,9450,1809,15380,1546,11787,7210,2689
01/28/13,600,33061,6119,9712,1931,16067,1608,12703,7584,2870
01/28/13,700,36427,6454,10351,2150,17506,1719,13760,8360,3182
01/28/13,800,38463,6843,11551,2286,18358,1812,14358,8866,3371
01/28/13,900,39013,6931,12167,2269,18424,1882,14573,8951,3331
01/28/13,1000,39413,6983,12211,2280,18217,1891,14526,9006,3330
01/28/13,1100,39551,6967,12260,2273,17908,1907,14357,9028,3394
01/28/13,1200,39640,6923,12253,2261,17575,1904,13928,9020,3387
01/28/13,1300,39451,6771,12178,2249,17314,1875,13356,8971,3375
01/28/13,1400,39145,6744,12050,2225,16983,1876,12816,8965,3309
01/28/13,1500,38580,6598,11990,2187,16632,1864,12299,8803,3299
01/28/13,1600,38423,6533,11785,2160,16410,1868,11879,8735,3288
01/28/13,1700,38915,6574,11704,2160,16461,1852,11992,8721,3276
01/28/13,1800,40514,6823,12012,2234,16937,1908,12603,8914,3358
01/28/13,1900,40595,6893,12830,2271,17251,1886,13054,9040,3448
01/28/13,2000,39620,6778,12828,2231,17148,1886,12754,8855,3404
01/28/13,2100,38360,6596,12651,2164,16910,1849,12469,8582,3321
01/28/13,2200,36096,6303,12356,2071,16266,1777,11682,8173,3133
01/28/13,2300,33259,5837,11834,1926,15319,1667,10761,7651,2934
01/28/13,2400,30631,5462,11084,1788,14547,1597,9927,7153,2727
01/27/13,100,33455,5964,10753,1915,16238,1643,12319,7328,3117
01/27/13,200,32823,5856,10331,1882,16099,1610,12165,7159,3068
01/27/13,300,32627,5806,10081,1866,16136,1568,12104,7092,3052
01/27/13,400,32586,5796,9880,1862,16209,1563,12164,7072,3035
01/27/13,500,32859,5893,9852,1887,16292,1573,12356,7078,3076
01/27/13,600,33540,6035,9863,1926,16689,1593,12767,7281,3100
01/27/13,700,34635,6239,10028,2000,17286,1640,13415,7496,3185
01/27/13,800,35546,6538,10250,2083,17974,1638,13892,7727,3300
01/27/13,900,36080,6736,10364,2133,18329,1660,14130,7845,3352
01/27/13,1000,35618,6629,10611,2141,18023,1686,13788,7905,3335
01/27/13,1100,34880,6462,10927,2131,17446,1684,13186,7893,3344
01/27/13,1200,34173,6306,11065,2093,16879,1681,12633,7862,3365
01/27/13,1300,33437,6116,11203,2052,16442,1685,12176,7829,3321
01/27/13,1400,32659,5948,11212,1994,16111,1666,11790,7787,3262
01/27/13,1500,32431,5854,11322,1993,15854,1652,11456,7696,3220
01/27/13,1600,32620,5830,11352,1996,15908,1661,11492,7735,3209
01/27/13,1700,33827,6025,11614,2036,16262,1690,12037,7853,3267
01/27/13,1800,36914,6381,12143,2137,17066,1798,13115,8298,3422
01/27/13,1900,38547,6720,12706,2245,17788,1845,13817,8711,3538
01/27/13,2000,38491,6746,12613,2220,17796,1821,13871,8638,3465
01/27/13,2100,37985,6736,12443,2175,17606,1817,13778,8545,3421
01/27/13,2200,36672,6538,12079,2095,17027,1795,13407,8276,3296
01/27/13,2300,34651,6195,11634,2004,16409,1712,12751,7907,3108
01/27/13,2400,32652,5909,10950,1942,15869,1631,12161,7591,2929
01/26/13,100,34964,6475,11497,1995,16806,1667,13518,7830,3182
01/26/13,200,34158,6353,11026,1930,16455,1619,13368,7579,3116
01/26/13,300,33684,6326,10731,1909,16197,1604,13376,7404,3079
01/26/13,400,33423,6281,10568,1896,16246,1570,13419,7365,3066
01/26/13,500,33595,6320,10551,1921,16354,1569,13682,7407,3106
01/26/13,600,34265,6422,10661,1961,16635,1593,13984,7548,3180
01/26/13,700,35520,6572,10978,2040,17181,1642,14504,7806,3305
01/26/13,800,36791,6784,11478,2132,17724,1712,14913,8099,3452
01/26/13,900,38063,7006,11684,2198,18118,1744,15350,8278,3515
01/26/13,1000,38620,7168,11887,2242,18402,1809,15133,8464,3570
01/26/13,1100,38337,7071,11952,2254,18333,1818,14714,8435,3602
01/26/13,1200,37565,6920,11896,2203,18010,1818,14234,8389,3521
01/26/13,1300,36425,6738,11742,2145,17656,1827,13707,8309,3425
01/26/13,1400,35224,6610,11538,2081,17450,1816,13062,8232,3287
01/26/13,1500,34688,6530,11270,2056,17166,1799,12774,8161,3176
01/26/13,1600,34763,6499,11016,2057,17007,1786,12773,8116,3117
01/26/13,1700,35891,6574,10997,2077,17159,1797,13099,8186,3115
01/26/13,1800,38639,6899,11306,2158,17780,1853,13939,8477,3254
01/26/13,1900,39652,7048,12327,2266,18378,1902,14440,8782,3493
01/26/13,2000,39344,6947,12531,2234,18292,1881,14411,8684,3503
01/26/13,2100,38727,6811,12378,2213,18176,1868,14266,8580,3489
01/26/13,2200,37755,6641,12183,2154,17843,1822,13929,8304,3429
01/26/13,2300,36249,6381,11828,2077,17284,1758,13344,7974,3314
01/26/13,2400,34679,6139,11313,1996,16731,1697,12785,7590,3203
01/25/13,100,36009,7086,11850,2180,18576,1778,14586,8247,3363
01/25/13,200,35368,6985,11352,2133,18176,1745,14568,8048,3272
01/25/13,300,35172,6951,11065,2107,18080,1696,14646,7955,3237
01/25/13,400,35367,7013,10877,2096,18114,1711,14811,7875,3237
01/25/13,500,36175,7138,10842,2143,18377,1722,15137,7966,3305
01/25/13,600,38304,7425,11102,2256,19057,1796,16019,8308,3463
01/25/13,700,41893,7910,11767,2462,20224,1936,17192,9090,3753
01/25/13,800,43551,8107,12848,2593,21164,2024,17592,9642,3926
01/25/13,900,43356,8058,13324,2592,21112,2021,17181,9652,3954
01/25/13,1000,43129,8019,13411,2601,21244,2062,16594,9853,3956
01/25/13,1100,42703,8017,13591,2616,21402,2096,16236,9940,4003
01/25/13,1200,42151,7945,13661,2583,21400,2125,15936,9940,3995
01/25/13,1300,41720,7949,13577,2539,21269,2125,15796,9814,3960
01/25/13,1400,41338,7811,13473,2491,20951,2109,15757,9713,3896
01/25/13,1500,41136,7819,13425,2445,20574,2064,15909,9513,3814
01/25/13,1600,41437,7753,13313,2395,20139,2036,16047,9319,3763
01/25/13,1700,42263,7654,13213,2387,19933,2002,16450,9259,3747
01/25/13,1800,44257,7894,13399,2438,20277,2085,17117,9506,3819
01/25/13,1900,44515,8032,14005,2522,20552,2116,17097,9830,3934
01/25/13,2000,43642,7908,13892,2479,20186,2051,16594,9695,3857
01/25/13,2100,42644,7707,13699,2430,19769,2002,16003,9526,3762
01/25/13,2200,40948,7407,13333,2347,19146,1929,15381,9224,3646
01/25/13,2300,38727,7058,12933,2217,18265,1846,14610,8791,3469
01/25/13,2400,36537,6703,12175,2096,17310,1737,13920,8226,3305
01/24/13,100,35469,6806,12231,2192,17757,1763,12508,8239,3314
01/24/13,200,34739,6726,11758,2161,17489,1746,12446,8041,3247
01/24/13,300,34615,6734,11513,2156,17374,1729,12486,7934,3273
01/24/13,400,34775,6782,11423,2160,17515,1731,12731,7962,3288
01/24/13,500,35620,6928,11436,2228,17770,1753,13136,8050,3392
01/24/13,600,37946,7271,11691,2367,18759,1831,14085,8458,3606
01/24/13,700,41624,7780,12382,2597,20219,1969,15316,9186,3941
01/24/13,800,43413,8011,13548,2730,21279,2049,15971,9652,4122
01/24/13,900,43078,7985,14077,2704,21116,2049,15962,9631,4089
01/24/13,1000,42013,7799,14092,2682,20860,2055,15615,9627,4026
01/24/13,1100,41124,7600,14104,2638,20773,2066,15428,9624,3952
01/24/13,1200,40468,7572,14057,2572,20388,2073,15116,9497,3855
01/24/13,1300,39970,7529,13934,2513,19870,2084,14877,9430,3765
01/24/13,1400,39757,7380,13764,2461,19666,2065,14742,9338,3728
01/24/13,1500,39472,7273,13637,2410,19266,2056,14682,9234,3687
01/24/13,1600,39613,7284,13509,2397,19043,2046,14603,9053,3657
01/24/13,1700,40889,7450,13482,2408,19315,2041,14943,9187,3686
01/24/13,1800,43983,7871,13933,2514,20215,2137,16102,9566,3829
01/24/13,1900,44896,8179,14623,2639,21198,2151,16664,9981,4056
01/24/13,2000,44516,8216,14509,2628,21334,2151,16611,10032,4063
01/24/13,2100,43810,8174,14337,2608,21418,2117,16466,9956,4037
01/24/13,2200,41981,7935,14021,2540,20921,2048,16103,9641,3923
01/24/13,2300,39549,7668,13508,2403,20078,1963,15382,9125,3714
01/24/13,2400,37433,7269,12609,2259,19205,1852,14878,8611,3501
01/23/13,100,36501,7206,12327,2305,19114,1826,14053,8501,3490
01/23/13,200,35741,7139,11875,2262,18897,1798,13991,8336,3408
01/23/13,300,35503,7121,11572,2226,18754,1781,14212,8209,3372
01/23/13,400,35646,7166,11409,2228,18891,1772,14337,8260,3372
01/23/13,500,36552,7322,11399,2268,19243,1790,14888,8331,3475
01/23/13,600,38929,7662,11592,2407,19956,1885,15953,8706,3658
01/23/13,700,42862,8159,12200,2614,21347,2012,17254,9435,3957
01/23/13,800,44414,8495,13307,2729,22253,2082,17623,9919,4151
01/23/13,900,43524,8286,13933,2701,21980,2091,16932,9970,4098
01/23/13,1000,42534,8091,13999,2729,21549,2099,15844,9978,4035
01/23/13,1100,41890,7948,14074,2698,21203,2109,15185,9995,4065
01/23/13,1200,41376,7795,14194,2666,20941,2099,14587,9891,4040
01/23/13,1300,40944,7714,14138,2643,20635,2097,14195,9844,4019
01/23/13,1400,40618,7602,14071,2634,20340,2077,13975,9784,3979
01/23/13,1500,40395,7608,14001,2613,20083,2099,13731,9701,3984
01/23/13,1600,40562,7551,13884,2589,19983,2075,13690,9622,3962
01/23/13,1700,41683,7708,13844,2616,20083,2088,14104,9597,3986
01/23/13,1800,44580,8058,14121,2694,20712,2174,15063,9873,4043
01/23/13,1900,45291,8226,14777,2753,21142,2204,15537,10200,4122
01/23/13,2000,44796,8167,14683,2707,21011,2183,15458,10090,4091
01/23/13,2100,43913,8048,14543,2649,20680,2136,15099,9990,4029
01/23/13,2200,42126,7740,14239,2553,20256,2046,14527,9619,3873
01/23/13,2300,39400,7302,13800,2409,19255,1963,13662,9085,3648
01/23/13,2400,36933,6993,12943,2265,18299,1828,12889,8559,3449
01/22/13,100,31323,6497,12472,2366,18286,1718,10504,8260,3492
01/22/13,200,30906,6484,11983,2323,18170,1721,10590,8152,3448
01/22/13,300,31092,6567,11744,2303,18137,1701,10883,8003,3439
01/22/13,400,31531,6619,11615,2299,18276,1684,11319,8044,3448
01/22/13,500,32824,6825,11629,2351,18729,1702,11993,8173,3545
01/22/13,600,35451,7252,11851,2483,19579,1803,13266,8563,3757
01/22/13,700,39597,7777,12557,2684,21105,1925,14796,9288,4069
01/22/13,800,41667,8157,13741,2836,22097,2036,15405,9840,4257
01/22/13,900,41389,8128,14229,2813,21971,2070,15112,9895,4211
01/22/13,1000,40968,8012,14206,2798,21628,2076,14706,9973,4103
01/22/13,1100,40701,7979,14274,2756,21241,2088,14376,10006,4101
01/22/13,1200,40351,7834,14259,2719,20883,2099,14019,9970,4052
01/22/13,1300,39913,7787,14169,2676,20732,2111,13705,9967,3986
01/22/13,1400,39600,7699,14085,2636,20302,2085,13434,9951,3892
01/22/13,1500,39298,7602,13951,2583,19967,2082,13221,9878,3830
01/22/13,1600,39624,7525,13879,2543,19696,2092,13314,9661,3794
01/22/13,1700,41100,7718,13901,2548,19980,2107,13964,9738,3826
01/22/13,1800,44418,8155,14401,2652,20949,2193,15316,10037,3986
01/22/13,1900,45435,8473,15139,2791,21906,2241,16059,10359,4229
01/22/13,2000,45069,8457,15052,2757,21896,2229,16154,10318,4225
01/22/13,2100,44325,8314,14849,2715,21713,2176,16104,10137,4178
01/22/13,2200,42669,8072,14534,2633,21178,2109,15668,9812,4040
01/22/13,2300,40066,7679,13977,2490,20261,2016,14902,9282,3855
01/22/13,2400,37816,7393,13116,2367,19596,1888,14318,8848,3617
01/21/13,100,28201,5557,11200,1908,15450,1574,9657,7258,2837
01/21/13,200,27644,5442,10827,1875,15382,1529,9625,7168,2785
01/21/13,300,27564,5489,10670,1856,15370,1526,9790,7089,2779
01/21/13,400,27798,5569,10608,1873,15469,1512,10065,7140,2790
01/21/13,500,28734,5720,10673,1916,15832,1523,10582,7252,2854
01/21/13,600,30635,5970,10954,2032,16729,1590,11352,7573,3008
01/21/13,700,33325,6466,11581,2191,17837,1700,12232,8146,3237
01/21/13,800,35207,6778,12575,2352,18900,1801,12733,8686,3455
01/21/13,900,35984,6886,13122,2409,19177,1844,12792,8885,3530
01/21/13,1000,36705,7052,13352,2470,19201,1889,12507,9043,3632
01/21/13,1100,36966,7136,13544,2522,19046,1943,12166,9200,3704
01/21/13,1200,36646,7068,13739,2531,18701,1954,11806,9260,3722
01/21/13,1300,36472,6958,13776,2540,18590,1975,11433,9272,3736
01/21/13,1400,36419,6867,13773,2550,18491,1993,11051,9294,3752
01/21/13,1500,35844,6737,13697,2534,18274,1977,10616,9230,3675
01/21/13,1600,35474,6670,13582,2519,18115,1958,10436,9131,3655
01/21/13,1700,36291,6757,13558,2531,18425,1974,10714,9174,3686
01/21/13,1800,38894,7095,13975,2646,19351,2058,11819,9563,3836
01/21/13,1900,39263,7430,14914,2775,20241,2109,12438,9907,4094
01/21/13,2000,38800,7395,14950,2787,20447,2092,12448,9785,4124
01/21/13,2100,38162,7430,14789,2757,20365,2055,12289,9738,4097
01/21/13,2200,36570,7211,14518,2675,19985,2012,11892,9422,3995
01/21/13,2300,34359,6885,14025,2547,19320,1901,11264,8945,3790
01/21/13,2400,32478,6612,13183,2430,18625,1776,10720,8533,3611
01/20/13,100,26778,4855,10358,1609,13885,1368,9868,6240,2528
01/20/13,200,25870,4731,10024,1564,13669,1328,9684,6021,2435
01/20/13,300,25394,4670,9926,1522,13559,1289,9603,5910,2392
01/20/13,400,25152,4647,9820,1526,13595,1281,9578,5914,2382
01/20/13,500,25318,4701,9854,1557,13668,1280,9676,5933,2397
01/20/13,600,25957,4780,9932,1615,13987,1299,9942,6094,2473
01/20/13,700,26986,4920,10148,1714,14325,1338,10379,6366,2575
01/20/13,800,27811,5137,10419,1814,14984,1374,10820,6687,2731
01/20/13,900,28657,5313,10539,1878,15446,1414,11016,6933,2846
