DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
04/18/17,1300,27133,4973,11036,1994,14094,1508,9697,7545,2902,1212
04/18/17,1400,27287,4990,11091,2005,14198,1508,9829,7644,2947,1221
04/18/17,1500,27426,4953,11175,2002,14214,1530,9935,7629,3005,1237
04/18/17,1600,27600,4956,11150,1978,14112,1548,10049,7531,3026,1274
04/18/17,1700,27919,5053,11044,1978,14028,1539,10271,7485,3040,1297
04/18/17,1800,28168,5120,10921,1977,13941,1524,10272,7339,3008,1327
04/18/17,1900,28080,5129,10877,1974,13867,1500,10233,7288,2955,1348
04/18/17,2000,28408,5108,10676,1939,13860,1489,10197,7235,2944,1365
04/18/17,2100,29345,5314,10862,2011,14169,1517,10448,7524,3013,1330
04/18/17,2200,28053,5189,11068,1979,14050,1461,9832,7416,2988,1360
04/18/17,2300,25701,4718,10626,1850,13118,1357,9030,6944,2788,1269
04/18/17,2400,23565,4356,9921,1700,12117,1254,8218,6508,2570,1152
04/17/17,100,22791,3872,7942,1428,10843,1161,8411,5409,2283,971
04/17/17,200,21664,3794,7594,1378,10605,1119,7933,5208,2181,892
04/17/17,300,20935,3717,7385,1338,10360,1089,7667,5135,2110,891
04/17/17,400,20759,3675,7275,1341,10299,1090,7556,5169,2066,904
04/17/17,500,21182,3780,7286,1363,10587,1120,7668,5291,2112,920
04/17/17,600,22738,3973,7546,1468,11107,1178,8195,5656,2263,1001
04/17/17,700,24931,4359,8211,1650,12292,1270,8967,6318,2518,1148
04/17/17,800,26830,4586,8979,1766,13009,1332,9404,6634,2635,1179
04/17/17,900,28222,4751,9724,1842,13482,1389,9736,6962,2750,1196
04/17/17,1000,28963,4904,10217,1908,13764,1445,10075,7116,2846,1191
04/17/17,1100,29504,5010,10525,1959,14088,1486,10496,7275,2935,1239
04/17/17,1200,29482,5083,10789,1980,14294,1505,10735,7355,3004,1244
04/17/17,1300,29380,5051,10854,1997,14374,1509,11004,7325,3044,1282
04/17/17,1400,29181,5057,10874,1995,14496,1535,11178,7431,3065,1267
04/17/17,1500,28854,5023,10910,1980,14375,1528,11178,7405,3025,1297
04/17/17,1600,28670,5001,10865,1941,14265,1521,11120,7275,2996,1284
04/17/17,1700,28744,5007,10756,1928,14143,1505,11014,7262,2956,1311
04/17/17,1800,28977,4997,10602,1914,14086,1465,10963,7125,2917,1328
04/17/17,1900,28937,5052,10392,1909,13912,1432,10959,7066,2890,1357
04/17/17,2000,29211,5052,10160,1868,13902,1423,10904,7043,2873,1379
04/17/17,2100,29858,5289,10302,1940,14254,1457,10909,7254,2940,1388
04/17/17,2200,28404,5065,10576,1904,14012,1418,10337,7169,2872,1381
04/17/17,2300,25998,4684,10170,1769,13008,1317,9392,6743,2648,1256
04/17/17,2400,23815,4301,9492,1637,12061,1212,8482,6343,2395,1121
04/16/17,100,21387,3813,8857,1361,10671,1189,8393,5447,2359,1063
04/16/17,200,20317,3634,8359,1275,10186,1140,7858,5182,2211,983
04/16/17,300,19650,3522,7956,1231,9926,1108,7527,4996,2125,923
04/16/17,400,19278,3507,7698,1209,9775,1086,7340,4911,2046,906
04/16/17,500,19255,3475,7525,1200,9698,1081,7270,4909,2037,897
04/16/17,600,19582,3562,7465,1220,9838,1092,7358,4981,2066,896
04/16/17,700,20030,3661,7488,1263,10089,1115,7474,5129,2103,928
04/16/17,800,20911,3820,7453,1297,10301,1144,7847,5222,2156,987
04/16/17,900,22342,4119,7651,1423,11158,1214,8587,5474,2303,1141
04/16/17,1000,23580,4360,8040,1505,11613,1279,9262,5760,2458,1240
04/16/17,1100,24354,4489,8367,1569,11966,1327,9796,5969,2568,1246
04/16/17,1200,25050,4593,8573,1587,12049,1354,10328,6103,2633,1257
04/16/17,1300,25558,4639,8724,1619,12221,1363,10809,6131,2684,1268
04/16/17,1400,26078,4577,8770,1611,12199,1379,11136,6055,2738,1283
04/16/17,1500,26551,4548,8794,1591,12114,1342,11476,6008,2777,1272
04/16/17,1600,26906,4513,8783,1591,12124,1331,11595,5949,2833,1234
04/16/17,1700,27053,4464,8694,1601,12108,1327,11591,5943,2857,1262
04/16/17,1800,27190,4516,8648,1609,12109,1309,11564,5879,2832,1247
04/16/17,1900,27429,4590,8632,1599,12131,1291,11504,5882,2792,1310
04/16/17,2000,27908,4545,8561,1619,12266,1292,11327,5981,2810,1327
04/16/17,2100,29053,4777,8761,1703,12675,1351,11578,6316,2827,1352
04/16/17,2200,28266,4681,9126,1687,12817,1356,11106,6350,2777,1310
04/16/17,2300,26443,4394,8915,1599,12182,1300,10124,6063,2627,1214
04/16/17,2400,24385,4104,8413,1504,11380,1209,9198,5742,2433,1074
04/15/17,100,21433,3851,8531,1343,10581,1151,7336,5534,2266,1033
04/15/17,200,20550,3690,8106,1287,10214,1113,7005,5320,2138,942
04/15/17,300,20054,3641,7810,1236,9995,1072,6926,5232,2078,922
04/15/17,400,19820,3610,7612,1219,9786,1062,6856,5143,2011,894
04/15/17,500,19994,3631,7522,1205,9877,1068,6864,5169,1999,898
04/15/17,600,20562,3715,7563,1234,10021,1099,6868,5268,2034,918
04/15/17,700,21434,3887,7765,1287,10383,1127,7138,5464,2099,943
04/15/17,800,22386,4055,7897,1352,10636,1146,7520,5652,2195,969
04/15/17,900,23698,4272,8226,1449,11357,1222,8042,5977,2346,1078
04/15/17,1000,24671,4418,8715,1514,11832,1270,8406,6172,2488,1145
04/15/17,1100,25061,4464,9165,1568,12099,1315,8584,6262,2589,1256
04/15/17,1200,24904,4481,9462,1608,12299,1351,8684,6325,2659,1235
04/15/17,1300,24595,4468,9622,1607,12362,1385,8801,6311,2733,1312
04/15/17,1400,24238,4461,9674,1633,12423,1414,9010,6274,2778,1305
04/15/17,1500,24142,4499,9634,1650,12519,1418,9263,6271,2832,1346
04/15/17,1600,24234,4515,9663,1661,12621,1425,9613,6285,2857,1372
04/15/17,1700,24643,4590,9661,1674,12706,1411,9926,6303,2895,1411
04/15/17,1800,25100,4623,9692,1683,12785,1396,10133,6337,2911,1431
04/15/17,1900,25365,4645,9665,1687,12640,1385,10251,6246,2914,1403
04/15/17,2000,25987,4655,9592,1655,12582,1388,10246,6247,2856,1378
04/15/17,2100,26841,4839,9895,1687,12915,1433,10453,6584,2880,1356
04/15/17,2200,26137,4720,10119,1695,12782,1394,10077,6528,2842,1343
04/15/17,2300,24722,4452,9897,1590,12172,1334,9441,6205,2726,1279
04/15/17,2400,23085,4088,9436,1476,11391,1261,8700,5807,2528,1176
04/14/17,100,22078,4010,8934,1421,10991,1185,7665,6057,2246,1044
04/14/17,200,21224,3898,8453,1371,10673,1154,7380,5858,2142,947
04/14/17,300,20813,3835,8202,1320,10467,1127,7206,5742,2066,927
04/14/17,400,20747,3843,8047,1305,10450,1121,7190,5657,2041,913
04/14/17,500,21177,3930,7993,1323,10517,1151,7324,5789,2041,940
04/14/17,600,22527,4104,8119,1371,11057,1192,7839,6007,2158,971
04/14/17,700,24367,4440,8595,1503,11866,1264,8504,6365,2338,1127
04/14/17,800,25687,4590,9071,1582,12281,1308,9068,6603,2432,1209
04/14/17,900,26574,4748,9421,1640,12685,1363,9266,6772,2537,1184
04/14/17,1000,26894,4781,9660,1685,12898,1392,9338,6857,2598,1151
04/14/17,1100,26710,4721,9830,1706,12963,1421,9308,6915,2695,1177
04/14/17,1200,26193,4680,9890,1699,12923,1427,9332,6856,2736,1166
04/14/17,1300,25730,4638,9890,1692,12931,1438,9317,6787,2768,1197
04/14/17,1400,25464,4637,9846,1702,12996,1432,9310,6734,2821,1201
04/14/17,1500,25265,4623,9869,1714,13020,1440,9338,6648,2862,1244
04/14/17,1600,25303,4585,9797,1707,13014,1448,9528,6600,2894,1326
04/14/17,1700,25672,4621,9697,1710,13101,1449,9663,6530,2886,1335
04/14/17,1800,26128,4655,9659,1699,13061,1441,9757,6494,2915,1380
04/14/17,1900,26064,4647,9615,1668,12844,1408,9687,6381,2832,1348
04/14/17,2000,26264,4650,9539,1639,12599,1404,9650,6364,2755,1342
04/14/17,2100,27041,4845,9882,1680,12876,1434,9793,6667,2800,1361
04/14/17,2200,26157,4700,9878,1665,12694,1391,9514,6555,2766,1340
04/14/17,2300,24605,4410,9602,1556,12020,1315,8914,6259,2614,1273
04/14/17,2400,22918,4098,9096,1460,11256,1227,8265,5876,2429,1122
04/13/17,100,22645,4162,8940,1538,11347,1162,8080,6284,2280,1008
04/13/17,200,21568,4047,8555,1473,11122,1147,7639,6099,2178,1000
04/13/17,300,20998,3990,8303,1449,11017,1131,7413,6041,2131,964
04/13/17,400,20852,3968,8121,1446,10998,1123,7254,6033,2125,966
04/13/17,500,21268,4129,8106,1488,11256,1153,7424,6117,2170,976
04/13/17,600,22944,4399,8332,1587,12014,1234,7864,6503,2327,1105
04/13/17,700,25371,4922,9033,1789,13232,1328,8680,7160,2611,1249
04/13/17,800,26973,5065,10039,1876,13736,1389,9031,7455,2736,1316
04/13/17,900,27505,5105,10726,1899,13844,1424,9094,7671,2793,1203
04/13/17,1000,27693,5025,11006,1919,13931,1460,9115,7762,2829,1219
04/13/17,1100,27768,4993,11118,1928,13972,1474,9214,7854,2856,1189
04/13/17,1200,27330,4981,11159,1923,13859,1482,9297,7811,2875,1174
04/13/17,1300,27004,4862,11050,1904,13881,1494,9409,7695,2897,1199
04/13/17,1400,26958,4923,10919,1898,13938,1506,9550,7632,2910,1219
04/13/17,1500,26938,4951,10841,1880,13748,1485,9701,7498,2927,1252
04/13/17,1600,27080,4855,10675,1863,13720,1457,9942,7349,2926,1257
04/13/17,1700,27477,4830,10519,1837,13683,1448,10076,7247,2909,1308
04/13/17,1800,27785,4844,10390,1822,13671,1431,10097,7154,2884,1343
04/13/17,1900,27694,4887,10229,1816,13530,1411,9974,7052,2849,1344
04/13/17,2000,28230,4902,10072,1788,13480,1421,10040,7140,2808,1343
04/13/17,2100,28814,5103,10347,1835,13876,1467,10272,7415,2872,1420
04/13/17,2200,27639,4944,10573,1815,13494,1419,9792,7272,2846,1417
04/13/17,2300,25651,4615,10216,1678,12673,1346,9054,6855,2647,1299
04/13/17,2400,23636,4218,9558,1521,11742,1253,8304,6297,2423,1145
04/12/17,100,23595,4290,9100,1542,11617,1199,8415,6014,2293,1024
04/12/17,200,22353,4072,8698,1479,11143,1152,7951,5754,2200,978
04/12/17,300,21702,3986,8478,1441,11046,1127,7649,5701,2133,981
04/12/17,400,21359,4015,8344,1442,10950,1131,7506,5793,2143,956
04/12/17,500,21729,3997,8322,1484,11110,1145,7524,5981,2176,969
04/12/17,600,23298,4342,8592,1602,11879,1204,7980,6383,2326,1064
04/12/17,700,25876,4701,9319,1824,13070,1331,8811,7008,2607,1238
04/12/17,800,27523,4935,10122,1940,13577,1395,9194,7433,2738,1246
04/12/17,900,28328,5041,10587,1951,13565,1443,9467,7539,2790,1203
04/12/17,1000,28961,5090,10698,1952,13633,1463,9722,7643,2813,1190
04/12/17,1100,29624,5056,10687,1955,13722,1490,9889,7671,2843,1172
04/12/17,1200,29657,5068,10758,1943,13799,1512,10220,7602,2843,1217
04/12/17,1300,29491,5103,10708,1956,13750,1502,10487,7544,2855,1189
04/12/17,1400,29252,5092,10666,1934,13869,1497,10786,7567,2881,1205
04/12/17,1500,29222,5130,10671,1913,13857,1488,11063,7441,2872,1217
04/12/17,1600,29460,5163,10536,1887,13661,1489,11276,7314,2866,1227
04/12/17,1700,29801,5166,10376,1866,13661,1465,11488,7249,2838,1243
04/12/17,1800,30111,5121,10285,1841,13623,1438,11578,7105,2828,1260
04/12/17,1900,29968,5203,10217,1845,13546,1418,11368,7072,2805,1292
04/12/17,2000,30062,5134,10207,1828,13269,1422,11140,7075,2766,1322
04/12/17,2100,30649,5432,10618,1886,13895,1463,11254,7453,2847,1378
04/12/17,2200,29179,5123,10694,1876,13824,1410,10600,7369,2824,1370
04/12/17,2300,26669,4830,10265,1752,12904,1326,9671,6934,2603,1278
04/12/17,2400,24322,4374,9551,1615,12021,1238,8713,6523,2414,1141
04/11/17,100,22481,4225,8882,1539,11449,1190,7866,6175,2380,992
04/11/17,200,21437,4062,8474,1493,10986,1162,7464,5989,2262,947
04/11/17,300,20882,4003,8191,1436,10777,1142,7257,5792,2209,960
04/11/17,400,20713,3965,8070,1435,10794,1111,7233,5706,2163,906
04/11/17,500,21178,4053,8033,1451,10913,1142,7362,5796,2201,964
04/11/17,600,22861,4344,8290,1564,11646,1217,7849,6213,2362,1025
04/11/17,700,25593,4781,8946,1766,12851,1336,8682,6844,2621,1176
04/11/17,800,27050,5003,9895,1895,13541,1393,9118,7212,2763,1170
04/11/17,900,27609,5082,10476,1904,13777,1447,9294,7392,2773,1107
04/11/17,1000,27875,5063,10762,1944,13921,1503,9539,7517,2815,1131
04/11/17,1100,28278,5130,10882,1963,14017,1528,9728,7654,2872,1198
04/11/17,1200,28625,5145,10981,1962,14123,1532,10011,7690,2887,1220
04/11/17,1300,29015,5211,10910,1959,14242,1520,10331,7634,2900,1215
04/11/17,1400,29663,5247,10818,1963,14234,1527,10734,7664,2893,1185
04/11/17,1500,30048,5290,10766,1944,14282,1539,11072,7585,2874,1224
04/11/17,1600,30497,5308,10655,1912,14190,1537,11390,7456,2867,1223
04/11/17,1700,31043,5376,10521,1897,14228,1528,11581,7367,2854,1259
04/11/17,1800,31432,5446,10419,1900,14203,1521,11787,7283,2851,1297
04/11/17,1900,31234,5439,10349,1859,14117,1516,11735,7175,2821,1339
04/11/17,2000,31482,5539,10257,1853,14047,1527,11641,7148,2800,1325
04/11/17,2100,32078,5626,10591,1904,14484,1521,11762,7488,2891,1414
04/11/17,2200,30515,5392,10778,1888,14121,1448,11165,7297,2814,1325
04/11/17,2300,27934,4968,10352,1752,13230,1345,10120,6793,2623,1243
04/11/17,2400,25521,4529,9726,1619,12254,1260,9166,6338,2441,1130
04/10/17,100,21826,4036,8483,1461,10975,1123,7503,5828,2194,942
04/10/17,200,21099,4013,8157,1402,10720,1091,7274,5667,2103,943
04/10/17,300,20914,4035,7911,1394,10653,1082,7216,5512,2058,914
04/10/17,400,21015,4057,7751,1390,10708,1087,7237,5593,2048,908
04/10/17,500,21783,4182,7733,1438,11023,1115,7538,5765,2109,950
04/10/17,600,23890,4509,7981,1547,11772,1208,8198,6199,2269,1036
04/10/17,700,26874,5030,8678,1750,13178,1341,9195,6960,2577,1173
04/10/17,800,28379,5207,9596,1868,13850,1410,9573,7278,2718,1235
04/10/17,900,28190,5181,10274,1908,13914,1448,9498,7421,2774,1207
04/10/17,1000,27867,5153,10608,1930,14042,1494,9391,7526,2835,1182
04/10/17,1100,27833,5120,10777,1967,14093,1529,9407,7619,2929,1190
04/10/17,1200,27814,5151,11084,1985,14079,1545,9478,7689,2979,1191
04/10/17,1300,27666,5092,11300,2004,14182,1554,9535,7747,3025,1197
04/10/17,1400,27747,5134,11255,2011,14229,1565,9666,7692,3068,1222
04/10/17,1500,27860,5112,11298,2002,14143,1568,9696,7632,3070,1206
04/10/17,1600,28138,5134,11162,1976,14046,1563,9935,7551,3063,1238
04/10/17,1700,28575,5144,11008,1955,14155,1558,10127,7536,3039,1291
04/10/17,1800,28985,5146,10998,1952,14110,1547,10288,7430,3030,1287
04/10/17,1900,28868,5182,10933,1930,14118,1506,10326,7410,3006,1341
04/10/17,2000,29491,5273,10594,1934,14018,1510,10473,7454,2977,1297
04/10/17,2100,30240,5518,10628,1963,14499,1530,10691,7720,3058,1420
04/10/17,2200,28768,5296,10603,1928,14125,1482,10076,7505,2996,1364
04/10/17,2300,26484,4818,10160,1784,13155,1373,9320,7020,2777,1262
04/10/17,2400,24231,4481,9511,1638,12128,1278,8485,6499,2550,1123
04/09/17,100,23540,4458,8468,1400,11280,1209,8200,5951,2238,1042
04/09/17,200,22888,4393,8061,1354,11164,1182,8071,5828,2178,1000
04/09/17,300,22637,4425,7837,1336,11173,1164,8030,5764,2138,1087
04/09/17,400,22651,4465,7635,1346,11197,1167,8161,5729,2107,1082
04/09/17,500,22981,4536,7590,1345,11359,1183,8369,5780,2145,1157
04/09/17,600,23737,4704,7570,1390,11725,1205,8642,5853,2195,1178
04/09/17,700,24681,4917,7732,1444,12153,1227,9213,6081,2273,1285
04/09/17,800,25286,5025,7830,1495,12548,1219,9564,6117,2335,1358
04/09/17,900,25340,5102,7946,1562,12844,1249,9528,6260,2414,1396
04/09/17,1000,25006,4953,8236,1581,12605,1269,9182,6319,2458,1372
04/09/17,1100,24534,4720,8413,1587,12228,1291,8840,6309,2455,1236
04/09/17,1200,24071,4590,8632,1567,11916,1288,8552,6289,2464,1149
04/09/17,1300,23678,4533,8710,1556,11757,1290,8515,6272,2450,1152
04/09/17,1400,23323,4385,8760,1535,11524,1276,8462,6215,2442,1129
04/09/17,1500,23063,4364,8795,1519,11537,1274,8409,6173,2455,1112
04/09/17,1600,23084,4351,8817,1510,11585,1264,8474,6186,2467,1111
04/09/17,1700,23605,4398,8879,1528,11774,1273,8654,6230,2496,1125
04/09/17,1800,24412,4459,8928,1568,11919,1290,8927,6243,2552,1160
04/09/17,1900,25062,4536,8973,1575,11994,1282,9107,6236,2555,1199
04/09/17,2000,26285,4718,8990,1599,12131,1295,9271,6366,2576,1219
04/09/17,2100,27541,5036,9544,1697,12803,1366,9682,6786,2703,1308
04/09/17,2200,26601,4784,9768,1684,12762,1348,9372,6686,2684,1309
04/09/17,2300,24791,4462,9483,1594,12127,1271,8703,6325,2511,1191
04/09/17,2400,23076,4165,9024,1531,11495,1184,8005,6031,2338,981
04/08/17,100,26003,5257,9309,1608,12956,1344,9394,6756,2496,1331
04/08/17,200,25096,5151,8857,1574,12806,1324,9242,6576,2424,1313
04/08/17,300,24679,5167,8614,1555,12658,1295,9136,6504,2381,1336
04/08/17,400,24544,5184,8444,1550,12737,1289,9270,6503,2425,1380
04/08/17,500,24877,5189,8449,1569,13010,1302,9471,6555,2454,1395
04/08/17,600,25735,5379,8515,1636,13362,1324,9945,6739,2535,1457
04/08/17,700,26928,5567,8815,1726,13995,1373,10454,7005,2663,1535
04/08/17,800,27755,5699,9030,1803,14380,1398,10761,7080,2774,1616
04/08/17,900,28083,5701,9240,1830,14429,1434,10648,7218,2800,1610
04/08/17,1000,27782,5593,9433,1816,14186,1444,10240,7232,2774,1499
04/08/17,1100,27233,5411,9535,1791,13782,1437,9843,7220,2744,1408
04/08/17,1200,26487,5253,9571,1732,13256,1424,9439,7077,2685,1296
04/08/17,1300,25743,5057,9492,1671,12921,1401,9108,6864,2619,1247
04/08/17,1400,25013,4914,9367,1622,12578,1368,8763,6723,2551,1163
04/08/17,1500,24451,4726,9215,1579,12253,1323,8529,6528,2520,1140
04/08/17,1600,24175,4665,9086,1544,12020,1325,8397,6474,2473,1092
04/08/17,1700,24487,4617,9021,1548,11940,1316,8360,6365,2458,1106
04/08/17,1800,24951,4627,9002,1531,11806,1312,8529,6349,2459,1145
04/08/17,1900,25364,4627,8963,1532,11852,1319,8728,6289,2452,1132
04/08/17,2000,26400,4744,8994,1526,11936,1330,9037,6358,2468,1155
04/08/17,2100,27641,5008,9374,1617,12576,1387,9398,6715,2577,1236
04/08/17,2200,27145,4912,9619,1612,12580,1371,9319,6732,2557,1254
04/08/17,2300,26040,4812,9361,1551,12157,1317,8936,6504,2469,1222
04/08/17,2400,24720,4585,8948,1462,11736,1258,8508,6224,2355,1149
04/07/17,100,24268,4966,9678,1860,13784,1298,7955,7110,2679,1384
04/07/17,200,23478,4866,9258,1805,13525,1259,7699,6880,2607,1331
04/07/17,300,23098,4903,9005,1784,13359,1249,7631,6818,2567,1340
04/07/17,400,23132,4891,8879,1773,13391,1258,7722,6811,2562,1325
04/07/17,500,23799,4999,8888,1806,13690,1292,8060,6971,2621,1384
04/07/17,600,25820,5368,9152,1919,14346,1354,8776,7378,2792,1449
04/07/17,700,29166,5755,9846,2122,15579,1497,10053,8010,3107,1592
04/07/17,800,30900,6119,10745,2234,16278,1555,10651,8427,3234,1622
04/07/17,900,31533,6204,11138,2235,16406,1610,10602,8594,3253,1627
04/07/17,1000,31544,6220,11273,2216,16348,1647,10499,8661,3261,1578
04/07/17,1100,31403,6188,11229,2219,16310,1664,10431,8699,3240,1534
04/07/17,1200,31130,6154,11213,2161,16077,1677,10237,8638,3160,1481
04/07/17,1300,30668,6079,11105,2104,15800,1674,10179,8515,3097,1393
04/07/17,1400,30136,6157,10979,2060,15476,1681,10137,8472,3018,1288
04/07/17,1500,29787,6031,10899,2009,14977,1646,10069,8253,2962,1272
04/07/17,1600,29861,5992,10710,1928,14583,1627,10118,7981,2887,1255
04/07/17,1700,30352,6029,10468,1885,14209,1612,10219,7783,2821,1233
04/07/17,1800,30741,6034,10280,1860,14005,1584,10409,7620,2747,1221
04/07/17,1900,31009,6033,10138,1829,13805,1544,10507,7472,2699,1215
04/07/17,2000,31789,6080,10057,1791,13982,1547,10793,7526,2705,1233
04/07/17,2100,32096,6184,10463,1900,14556,1574,11113,7805,2828,1351
04/07/17,2200,31090,6054,10637,1881,14456,1532,10813,7804,2768,1394
04/07/17,2300,29442,5789,10391,1809,14021,1452,10372,7468,2684,1406
04/07/17,2400,27571,5488,9855,1699,13371,1390,9793,7040,2580,1358
04/06/17,100,22584,4258,9985,1593,11728,1162,7751,6389,2284,998
04/06/17,200,21764,4085,9538,1526,11380,1148,7440,6204,2201,971
04/06/17,300,21303,4037,9284,1514,11276,1132,7262,6085,2154,912
04/06/17,400,21293,4000,9117,1509,11159,1124,7214,6007,2123,930
04/06/17,500,21892,4149,9140,1544,11420,1141,7353,6174,2165,954
04/06/17,600,23833,4481,9389,1660,12118,1210,7942,6592,2330,1027
04/06/17,700,27413,4859,10094,1876,13358,1340,9034,7328,2632,1163
04/06/17,800,29465,5195,11060,2005,14073,1426,9618,7675,2808,1205
04/06/17,900,30266,5330,11559,2045,14163,1476,9803,7731,2885,1316
04/06/17,1000,30706,5396,11575,2087,14420,1509,9870,7854,2959,1381
04/06/17,1100,31113,5404,11587,2140,14659,1519,9977,7977,3021,1432
04/06/17,1200,31283,5445,11548,2128,14615,1516,9934,8027,3007,1446
04/06/17,1300,31121,5400,11428,2134,14718,1533,9801,8006,3016,1430
04/06/17,1400,30840,5355,11299,2135,14780,1510,9505,8005,3026,1433
04/06/17,1500,30708,5307,11294,2099,14716,1493,9485,8009,3034,1463
04/06/17,1600,30536,5273,11152,2090,14693,1492,9510,7973,3031,1418
04/06/17,1700,30404,5326,11005,2116,14715,1495,9551,7994,3089,1472
04/06/17,1800,30010,5369,10903,2155,14928,1512,9576,8061,3140,1496
04/06/17,1900,29910,5523,10779,2179,15126,1501,9602,8077,3179,1561
04/06/17,2000,30688,5601,10732,2181,15411,1510,9914,8182,3215,1545
04/06/17,2100,31131,5798,11124,2243,15948,1539,10232,8381,3286,1667
04/06/17,2200,29861,5643,11294,2175,15603,1501,9739,8255,3207,1605
04/06/17,2300,27751,5385,10963,2072,14980,1419,9035,7830,3011,1533
04/06/17,2400,25924,5130,10300,1952,14275,1351,8330,7380,2802,1439
04/05/17,100,22777,4257,9256,1623,11859,1184,7906,6427,2354,1005
04/05/17,200,21844,4105,8823,1578,11515,1162,7491,6197,2263,950
04/05/17,300,21355,4038,8553,1551,11336,1138,7296,6023,2247,947
04/05/17,400,21266,4071,8426,1558,11528,1139,7160,6016,2251,945
04/05/17,500,21732,4206,8412,1598,11832,1159,7286,6177,2295,961
04/05/17,600,23615,4548,8699,1719,12522,1234,7924,6609,2469,995
04/05/17,700,26904,5027,9449,1933,13807,1360,9020,7308,2749,1122
04/05/17,800,28391,5234,10526,2040,14480,1441,9464,7606,2907,1162
04/05/17,900,28459,5214,11215,2058,14450,1474,9468,7694,2897,1151
04/05/17,1000,28126,5135,11497,2058,14334,1503,9530,7753,2890,1112
04/05/17,1100,28094,5113,11631,2023,14270,1509,9721,7763,2862,1101
04/05/17,1200,27860,5074,11734,2002,14125,1487,9721,7632,2863,1070
04/05/17,1300,27607,5084,11718,1971,13975,1489,9917,7545,2877,1072
04/05/17,1400,27521,5072,11670,1971,13984,1475,10130,7509,2871,1071
04/05/17,1500,27449,5038,11787,1935,13835,1469,10334,7437,2896,1106
04/05/17,1600,27510,5070,11756,1910,13688,1474,10340,7343,2915,1146
04/05/17,1700,27866,5034,11728,1910,13712,1460,10429,7248,2893,1222
04/05/17,1800,28148,5101,11824,1924,13759,1461,10322,7277,2898,1242
04/05/17,1900,28294,5110,11835,1951,13815,1458,10264,7242,2964,1278
04/05/17,2000,29312,5218,11737,1951,14022,1451,10522,7384,2932,1241
04/05/17,2100,29884,5388,11960,1955,14493,1481,10623,7686,2938,1300
04/05/17,2200,28508,5238,11790,1885,14120,1431,10035,7481,2813,1257
04/05/17,2300,26240,4853,11318,1759,13312,1335,9147,7016,2611,1195
04/05/17,2400,24118,4450,10640,1658,12408,1248,8341,6687,2401,1062
04/04/17,100,23139,4251,9268,1580,11785,1171,7812,6242,2352,1006
04/04/17,200,22304,4134,8859,1524,11485,1143,7497,6034,2262,952
04/04/17,300,21874,4062,8602,1472,11330,1125,7310,5931,2212,939
04/04/17,400,21789,4107,8451,1471,11312,1125,7304,5842,2208,922
04/04/17,500,22262,4240,8440,1498,11536,1157,7532,5970,2254,962
04/04/17,600,24123,4506,8676,1611,12138,1219,8132,6298,2409,1020
04/04/17,700,27404,4972,9357,1811,13382,1335,9308,7066,2696,1141
04/04/17,800,29077,5159,10396,1941,13939,1420,9696,7467,2848,1160
04/04/17,900,29374,5242,10943,1956,14046,1442,9695,7590,2846,1167
04/04/17,1000,29407,5280,11159,1984,14127,1488,9643,7679,2899,1183
04/04/17,1100,29341,5242,11249,2001,14178,1502,9730,7804,2932,1197
04/04/17,1200,29200,5186,11287,1993,14213,1521,9847,7791,2948,1177
04/04/17,1300,29124,5198,11200,1983,14146,1514,9919,7763,2934,1171
04/04/17,1400,29163,5116,11094,1978,14144,1503,10054,7764,2918,1152
04/04/17,1500,28938,5101,11013,1944,13951,1495,10110,7689,2855,1140
04/04/17,1600,28709,5029,10821,1896,13890,1463,10174,7588,2827,1129
04/04/17,1700,28883,5019,10727,1889,13727,1464,10365,7505,2805,1176
04/04/17,1800,29162,5054,10678,1897,13659,1442,10572,7519,2790,1139
04/04/17,1900,29299,5087,10627,1870,13563,1440,10705,7536,2768,1188
04/04/17,2000,30037,5232,10575,1874,13695,1473,10847,7614,2755,1223
04/04/17,2100,30503,5422,10923,1952,14269,1493,11105,7820,2868,1314
04/04/17,2200,29051,5228,10966,1916,14068,1442,10508,7590,2837,1294
04/04/17,2300,26613,4885,10560,1809,13231,1362,9531,7172,2643,1196
04/04/17,2400,24408,4531,9906,1697,12465,1251,8613,6721,2488,1073
04/03/17,100,22877,4254,8596,1519,11307,1151,7878,6039,2247,980
04/03/17,200,22260,4257,8271,1472,11176,1146,7733,5948,2172,959
04/03/17,300,22115,4238,8113,1471,11134,1141,7716,5893,2127,957
04/03/17,400,22327,4326,8017,1482,11180,1138,7851,5931,2138,961
04/03/17,500,23244,4446,7932,1513,11486,1150,8218,6109,2211,985
04/03/17,600,25556,4796,8238,1644,12233,1242,9078,6526,2373,1031
04/03/17,700,29084,5316,8898,1835,13779,1375,10310,7278,2680,1150
04/03/17,800,30541,5568,10133,1981,14417,1434,10733,7651,2885,1223
04/03/17,900,30236,5516,10588,1985,14413,1431,10348,7757,2903,1233
04/03/17,1000,29366,5370,10895,1999,14413,1439,9898,7792,2956,1260
04/03/17,1100,28633,5248,11007,2016,14430,1451,9757,7794,2983,1253
04/03/17,1200,28239,5178,11134,2012,14470,1462,9632,7803,2979,1254
04/03/17,1300,27920,5130,11112,1982,14481,1468,9400,7693,2975,1270
04/03/17,1400,27743,5069,11046,1980,14388,1486,9353,7729,2943,1232
