DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
02/01/18,1800,35970,6603,12927,2383,17089,1654,11945,8868,3488,1861
02/01/18,1900,36247,6689,13665,2462,17654,1673,12316,9109,3575,2003
02/01/18,2000,35772,6659,13820,2458,17753,1666,12192,9119,3616,2034
02/01/18,2100,34793,6624,13700,2458,17731,1641,11891,9101,3610,2076
02/01/18,2200,33252,6471,13436,2432,17484,1597,11388,8892,3551,2043
02/01/18,2300,31116,6189,12994,2344,16905,1520,10631,8492,3407,2002
02/01/18,2400,29278,5823,12286,2290,16252,1458,10057,8163,3277,1955
01/31/18,100,34213,7034,10986,2124,17553,1570,14347,8177,3131,1964
01/31/18,200,33657,6936,10603,2079,17371,1542,14380,7958,3054,2034
01/31/18,300,33657,6943,10346,2060,17300,1542,14484,7811,3024,2006
01/31/18,400,33930,7009,10183,2058,17234,1536,14728,7817,3024,2034
01/31/18,500,34973,7211,10141,2105,17502,1561,15153,7942,3097,2041
01/31/18,600,37332,7549,10400,2217,18260,1642,16056,8310,3267,2151
01/31/18,700,40854,8083,11098,2403,19582,1753,17303,9011,3547,2297
01/31/18,800,42096,8218,12151,2543,20261,1841,17637,9383,3714,2295
01/31/18,900,40987,8022,12519,2524,19833,1845,16698,9372,3672,2228
01/31/18,1000,39357,7773,12494,2515,19382,1852,15441,9355,3603,2106
01/31/18,1100,37947,7526,12293,2495,18686,1859,14492,9303,3528,1943
01/31/18,1200,36750,7245,12322,2433,17945,1809,13642,9118,3453,1798
01/31/18,1300,35809,7064,12256,2393,17181,1774,13060,8882,3386,1692
01/31/18,1400,35379,6840,12132,2310,16827,1729,12727,8749,3292,1633
01/31/18,1500,35363,6607,12062,2248,16372,1684,12463,8477,3201,1533
01/31/18,1600,36044,6615,11975,2197,15982,1661,12516,8399,3147,1482
01/31/18,1700,37309,6724,11923,2188,15982,1653,13060,8389,3123,1495
01/31/18,1800,39636,7036,12144,2246,16447,1701,14118,8623,3196,1548
01/31/18,1900,40510,7204,12665,2322,17239,1728,14681,8980,3354,1732
01/31/18,2000,40054,7142,12597,2313,17315,1701,14646,8814,3344,1783
01/31/18,2100,39104,7023,12379,2278,17247,1664,14419,8695,3298,1797
01/31/18,2200,37331,6732,12114,2192,16800,1600,13874,8377,3182,1732
01/31/18,2300,34651,6345,11614,2083,16057,1510,13095,7917,3054,1663
01/31/18,2400,32461,6111,10975,1978,15317,1423,12408,7536,2844,1557
01/30/18,100,27942,5843,11111,2121,15996,1401,11219,7852,3083,1885
01/30/18,200,27386,5799,10802,2083,15855,1365,11270,7636,3034,1894
01/30/18,300,27256,5843,10624,2073,15752,1368,11362,7612,3010,1888
01/30/18,400,27530,5931,10509,2076,15929,1374,11535,7657,3005,1898
01/30/18,500,28442,6138,10536,2132,16311,1416,11991,7833,3074,1954
01/30/18,600,30673,6517,10833,2258,17162,1508,12859,8293,3274,2051
01/30/18,700,34121,6960,11577,2458,18479,1640,14095,8989,3561,2155
01/30/18,800,36029,7308,12643,2579,19404,1735,14696,9411,3752,2286
01/30/18,900,36345,7381,13066,2595,19484,1758,14606,9471,3705,2195
01/30/18,1000,36380,7369,12949,2571,19381,1799,14430,9455,3693,2168
01/30/18,1100,36455,7336,12809,2524,19125,1813,14223,9341,3647,2056
01/30/18,1200,36468,7311,12749,2453,18692,1817,13896,9367,3600,1939
01/30/18,1300,36432,7165,12650,2430,18327,1805,13667,9242,3509,1858
01/30/18,1400,36417,7165,12445,2394,18131,1806,13436,9159,3420,1799
01/30/18,1500,36340,7072,12375,2370,17925,1798,13226,9186,3371,1710
01/30/18,1600,36540,7158,12399,2346,17772,1791,13150,9162,3334,1652
01/30/18,1700,37722,7374,12466,2356,17894,1817,13771,9217,3351,1674
01/30/18,1800,40242,7844,12814,2400,18529,1860,15138,9485,3459,1850
01/30/18,1900,41335,8072,13373,2510,19237,1907,15998,9662,3674,2051
01/30/18,2000,41237,8135,13268,2504,19421,1888,16198,9589,3728,2152
01/30/18,2100,40661,7990,13110,2477,19384,1845,16153,9508,3679,2224
01/30/18,2200,39152,7805,12771,2394,19086,1794,15616,9210,3562,2177
01/30/18,2300,37159,7467,12282,2299,18426,1706,15058,8804,3420,2055
01/30/18,2400,35380,7107,11646,2199,17873,1635,14545,8425,3247,1998
01/29/18,100,25397,5242,9728,1795,13758,1309,8884,6848,2628,1578
01/29/18,200,24863,5257,9499,1783,13635,1291,8731,6775,2588,1583
01/29/18,300,24736,5281,9425,1790,13606,1293,8715,6782,2593,1643
01/29/18,400,24999,5345,9377,1799,13864,1296,8865,6787,2632,1687
01/29/18,500,26010,5517,9474,1875,14156,1324,9273,6971,2710,1742
01/29/18,600,28316,5888,9785,1996,15100,1409,10129,7379,2905,1851
01/29/18,700,31896,6409,10648,2203,16553,1534,11309,8088,3221,1995
01/29/18,800,33926,6674,11785,2345,17342,1628,11996,8602,3400,2076
01/29/18,900,33973,6693,12434,2370,17312,1648,11983,8655,3391,2014
01/29/18,1000,33694,6602,12545,2377,17316,1667,12062,8627,3364,1928
01/29/18,1100,33392,6576,12684,2408,17150,1670,12212,8676,3370,1765
01/29/18,1200,33038,6468,12780,2401,16858,1649,12249,8577,3369,1655
01/29/18,1300,32881,6337,12742,2399,16614,1624,12291,8543,3365,1588
01/29/18,1400,33010,6188,12670,2396,16497,1604,12329,8582,3376,1551
01/29/18,1500,33011,6076,12642,2385,16360,1589,12363,8521,3407,1569
01/29/18,1600,33246,6023,12606,2383,16198,1567,12523,8561,3435,1626
01/29/18,1700,34127,6228,12591,2424,16419,1569,12867,8703,3495,1778
01/29/18,1800,36002,6503,12795,2491,17014,1626,13581,8895,3647,1915
01/29/18,1900,36344,6699,13321,2562,17733,1663,13783,9220,3718,2027
01/29/18,2000,35879,6716,13247,2535,17902,1630,13625,9190,3715,2094
01/29/18,2100,34984,6594,13058,2491,17801,1616,13320,8991,3624,2134
01/29/18,2200,33327,6421,12794,2410,17450,1567,12768,8829,3508,2082
01/29/18,2300,31107,6127,12341,2308,16876,1488,12042,8449,3345,1993
01/29/18,2400,29229,5922,11699,2198,16187,1438,11470,8139,3180,1927
01/28/18,100,24484,4748,9405,1648,12631,1232,8753,6445,2445,1230
01/28/18,200,23606,4630,9027,1606,12457,1196,8488,6311,2387,1185
01/28/18,300,23142,4536,8857,1612,12307,1175,8348,6289,2357,1139
01/28/18,400,22901,4554,8796,1603,12297,1173,8229,6297,2344,1172
01/28/18,500,22974,4584,8730,1635,12392,1178,8380,6307,2367,1173
01/28/18,600,23477,4670,8838,1689,12626,1204,8483,6441,2449,1210
01/28/18,700,24357,4803,8982,1771,12980,1243,8897,6708,2581,1253
01/28/18,800,25443,5035,9331,1848,13508,1296,9320,6968,2698,1379
01/28/18,900,26725,5246,9359,1917,14067,1329,9841,7108,2790,1503
01/28/18,1000,27877,5365,9504,1924,14275,1370,10205,7145,2858,1556
01/28/18,1100,28566,5403,9562,1869,14094,1385,10350,7091,2853,1522
01/28/18,1200,28919,5387,9619,1808,13778,1380,10338,6941,2750,1480
01/28/18,1300,28882,5372,9648,1778,13713,1368,10342,6892,2672,1443
01/28/18,1400,28606,5305,9693,1723,13481,1357,10263,6806,2602,1409
01/28/18,1500,28524,5264,9765,1671,13316,1344,10204,6718,2545,1361
01/28/18,1600,28708,5288,9938,1656,13256,1343,10203,6652,2504,1323
01/28/18,1700,29596,5444,10139,1675,13469,1367,10469,6772,2544,1352
01/28/18,1800,31559,5772,10555,1760,13998,1447,11168,7165,2677,1410
01/28/18,1900,32029,5955,11119,1918,14968,1513,11353,7665,2913,1585
01/28/18,2000,31668,6009,11175,1954,15170,1515,11160,7748,2971,1664
01/28/18,2100,30921,5944,11113,1968,15152,1498,10874,7698,2966,1721
01/28/18,2200,29721,5820,10938,1925,14867,1456,10434,7486,2911,1675
01/28/18,2300,28039,5565,10605,1873,14351,1393,9801,7218,2784,1661
01/28/18,2400,26494,5352,10201,1830,13987,1339,9271,6949,2697,1573
01/27/18,100,29918,5633,9836,1701,14093,1318,11122,6667,2537,1518
01/27/18,200,29200,5626,9417,1649,13977,1284,10955,6539,2477,1475
01/27/18,300,28864,5625,9124,1616,13960,1263,10963,6446,2419,1429
01/27/18,400,28853,5673,8901,1603,13898,1251,11092,6435,2412,1397
01/27/18,500,29156,5725,8757,1626,14065,1261,11315,6368,2433,1351
01/27/18,600,29992,5873,8852,1650,14289,1291,11764,6558,2451,1341
01/27/18,700,31301,6049,9070,1741,14680,1336,12374,6799,2550,1381
01/27/18,800,32361,6279,9549,1831,15141,1376,12784,7062,2712,1522
01/27/18,900,32625,6317,9825,1887,15411,1413,12615,7250,2776,1557
01/27/18,1000,31815,6208,10054,1948,15590,1448,11862,7468,2867,1581
01/27/18,1100,30806,6058,10130,1987,15325,1470,11229,7583,2889,1558
01/27/18,1200,29800,5890,10180,1983,15130,1483,10607,7646,2916,1508
01/27/18,1300,28780,5713,10025,1978,14876,1479,10188,7640,2921,1463
01/27/18,1400,28082,5488,9907,1952,14541,1468,9763,7568,2890,1411
01/27/18,1500,27820,5454,9671,1935,14274,1455,9581,7487,2856,1409
01/27/18,1600,28107,5443,9576,1919,14146,1448,9555,7406,2818,1408
01/27/18,1700,28930,5540,9532,1916,14175,1466,9852,7415,2832,1415
01/27/18,1800,30796,5767,9770,1949,14498,1507,10557,7627,2909,1462
01/27/18,1900,31146,5827,10489,1959,14864,1509,10866,7695,2941,1515
01/27/18,2000,30609,5735,10619,1929,14735,1489,10693,7546,2900,1421
01/27/18,2100,29904,5650,10540,1888,14532,1465,10461,7449,2837,1367
01/27/18,2200,28830,5475,10401,1843,14148,1413,10111,7226,2737,1387
01/27/18,2300,27414,5213,10191,1778,13582,1364,9690,6944,2658,1362
01/27/18,2400,25833,4982,9798,1704,13085,1287,9176,6647,2550,1289
01/26/18,100,31850,6431,10334,1973,15983,1460,12602,7650,2900,1746
01/26/18,200,31421,6427,9956,1949,15848,1436,12626,7505,2837,1659
01/26/18,300,31374,6484,9721,1920,15810,1427,12789,7423,2803,1747
01/26/18,400,31700,6532,9587,1912,15966,1430,13104,7433,2818,1763
01/26/18,500,32745,6698,9562,1941,16263,1459,13754,7518,2876,1806
01/26/18,600,34980,7045,9810,2056,17099,1527,14787,7821,3063,1910
01/26/18,700,38515,7489,10480,2248,18394,1644,16175,8516,3323,2053
01/26/18,800,39985,7677,11508,2354,19124,1726,16527,8838,3486,2161
01/26/18,900,38968,7472,11868,2355,18748,1718,15674,8811,3456,2023
01/26/18,1000,36849,7136,11846,2289,18173,1696,14228,8692,3382,1933
01/26/18,1100,35323,6780,11777,2242,17366,1671,13029,8545,3271,1771
01/26/18,1200,34032,6411,11746,2180,16488,1636,12217,8397,3157,1599
01/26/18,1300,32916,6246,11624,2128,15818,1600,11569,8146,3082,1483
01/26/18,1400,32313,6015,11550,2090,15477,1575,11137,8059,3004,1418
01/26/18,1500,31974,5803,11544,2022,15059,1539,10895,7856,2950,1361
01/26/18,1600,32154,5670,11510,1962,14796,1500,10784,7698,2908,1351
01/26/18,1700,33317,5729,11392,1950,14708,1495,11171,7587,2878,1361
01/26/18,1800,35660,6086,11621,1983,15131,1538,12147,7764,2933,1418
01/26/18,1900,36492,6306,12087,2074,15458,1578,12652,8072,3067,1559
01/26/18,2000,36141,6341,11923,2066,15846,1557,12723,8086,3063,1610
01/26/18,2100,35519,6385,11711,2026,15834,1533,12613,7986,3023,1635
01/26/18,2200,34474,6266,11425,1965,15671,1495,12302,7743,2948,1654
01/26/18,2300,32796,6087,11000,1879,15103,1435,11842,7394,2799,1604
01/26/18,2400,31142,5888,10428,1775,14527,1363,11441,7037,2643,1538
01/25/18,100,29840,6092,10742,2074,15750,1471,10850,7649,3045,1968
01/25/18,200,29298,6042,10359,2016,15586,1452,10759,7562,2998,1985
01/25/18,300,29214,6029,10161,2004,15417,1429,10829,7513,2989,1995
01/25/18,400,29502,6076,10057,2003,15501,1435,11049,7476,3017,2015
01/25/18,500,30469,6193,10036,2054,15791,1474,11584,7577,3103,2117
01/25/18,600,32762,6528,10310,2194,16533,1549,12704,7967,3326,2246
01/25/18,700,36434,7022,11010,2401,17814,1669,14079,8609,3647,2457
01/25/18,800,38127,7322,12064,2534,18727,1745,14770,9097,3822,2487
01/25/18,900,37416,7191,12515,2511,18541,1760,14108,9006,3769,2415
01/25/18,1000,36169,7086,12491,2478,18122,1774,13226,9051,3687,2201
01/25/18,1100,35217,6865,12371,2464,17706,1774,12588,9077,3635,2009
01/25/18,1200,34396,6847,12243,2426,17227,1768,12131,9012,3516,1823
01/25/18,1300,33706,6724,12086,2373,16833,1774,11716,8841,3410,1711
01/25/18,1400,33339,6637,11904,2342,16490,1765,11421,8844,3334,1603
01/25/18,1500,33135,6549,11814,2289,16075,1739,11094,8722,3237,1538
01/25/18,1600,33524,6534,11660,2196,15836,1729,11184,8539,3155,1473
01/25/18,1700,34988,6602,11591,2192,15685,1720,11748,8586,3144,1499
01/25/18,1800,37631,6954,11812,2250,16447,1757,12920,8816,3247,1607
01/25/18,1900,38762,7289,12472,2381,17461,1787,13756,9164,3446,1799
01/25/18,2000,38651,7323,12459,2382,17701,1763,14003,9088,3457,1895
01/25/18,2100,38057,7269,12332,2352,17722,1740,13996,8932,3428,1936
01/25/18,2200,36782,7108,12061,2283,17373,1674,13650,8670,3324,1907
01/25/18,2300,34805,6896,11622,2172,16824,1599,13187,8240,3159,1851
01/25/18,2400,33021,6566,10935,2059,16192,1517,12725,7888,2986,1765
01/24/18,100,26322,5400,10523,2000,14489,1398,9147,7401,2878,1690
01/24/18,200,25717,5372,10156,1961,14290,1358,9088,7246,2823,1696
01/24/18,300,25453,5341,9945,1919,14207,1352,9160,7187,2788,1688
01/24/18,400,25646,5370,9804,1923,14261,1352,9432,7169,2805,1705
01/24/18,500,26534,5511,9787,1960,14602,1388,9936,7329,2871,1771
01/24/18,600,28743,5842,10080,2092,15464,1454,10948,7659,3039,1844
01/24/18,700,32203,6396,10806,2281,16733,1597,12326,8417,3327,1998
01/24/18,800,34090,6663,11844,2403,17413,1696,12974,8984,3489,2010
01/24/18,900,34242,6656,12397,2431,17412,1703,12553,9063,3484,2030
01/24/18,1000,34113,6693,12467,2450,17265,1745,11880,9079,3486,1961
01/24/18,1100,33713,6659,12522,2460,17345,1759,11425,9110,3523,1974
01/24/18,1200,33039,6741,12620,2440,17241,1777,11059,9050,3501,1962
01/24/18,1300,32552,6669,12631,2419,17166,1763,10956,9028,3481,1940
01/24/18,1400,32500,6662,12617,2410,17176,1759,10763,9043,3502,1910
01/24/18,1500,32634,6718,12675,2395,17000,1761,10660,9013,3495,1863
01/24/18,1600,33297,6747,12545,2366,16969,1758,10790,8925,3520,1839
01/24/18,1700,34688,6928,12470,2429,17164,1772,11418,9006,3567,1884
01/24/18,1800,36982,7144,12775,2480,17742,1811,12483,9202,3654,1954
01/24/18,1900,37569,7320,13194,2523,18258,1829,12949,9389,3717,2088
01/24/18,2000,37313,7318,13037,2510,18223,1799,13001,9249,3673,2092
01/24/18,2100,36650,7170,12869,2448,18079,1770,12858,9108,3616,2141
01/24/18,2200,35167,6876,12542,2378,17624,1711,12343,8810,3491,2116
01/24/18,2300,32918,6553,12072,2255,16850,1615,11592,8377,3303,2052
01/24/18,2400,31040,6273,11315,2150,16198,1538,11062,7936,3135,1995
01/23/18,100,25625,4839,9848,1748,12622,1256,8680,6647,2459,1230
01/23/18,200,24831,4704,9512,1706,12430,1223,8416,6469,2404,1255
01/23/18,300,24496,4673,9321,1680,12276,1198,8322,6351,2386,1257
01/23/18,400,24497,4668,9226,1688,12305,1189,8343,6350,2396,1298
01/23/18,500,25164,4815,9263,1735,12628,1224,8583,6537,2464,1352
01/23/18,600,27135,5072,9596,1873,13398,1284,9256,6956,2678,1474
01/23/18,700,30303,5520,10350,2094,14841,1394,10332,7655,2973,1675
01/23/18,800,32189,5871,11495,2250,15642,1486,10835,8105,3189,1732
01/23/18,900,32172,5838,12108,2268,15738,1510,10655,8174,3225,1715
01/23/18,1000,32071,5797,12210,2301,15714,1536,10504,8241,3243,1680
01/23/18,1100,31744,5776,12337,2324,15834,1550,10294,8308,3282,1714
01/23/18,1200,31222,5875,12491,2312,15808,1576,10207,8384,3292,1629
01/23/18,1300,30520,5878,12499,2326,15771,1614,9971,8441,3237,1641
01/23/18,1400,29955,5884,12485,2326,15790,1613,9856,8541,3287,1659
01/23/18,1500,29939,5790,12517,2340,15660,1635,9696,8446,3281,1660
01/23/18,1600,30228,5821,12445,2307,15709,1619,9664,8438,3288,1688
01/23/18,1700,31198,5957,12450,2328,15885,1660,9948,8540,3301,1754
01/23/18,1800,33134,6292,12698,2398,16444,1732,10632,8778,3410,1802
01/23/18,1900,33849,6506,13078,2429,16900,1724,11130,8892,3474,1931
01/23/18,2000,33497,6503,12911,2382,16887,1704,11121,8815,3441,1951
01/23/18,2100,32878,6438,12638,2363,16684,1663,10907,8734,3416,1948
01/23/18,2200,31476,6230,12358,2271,16281,1613,10541,8523,3305,1916
01/23/18,2300,29441,5879,11845,2177,15582,1532,9967,8078,3127,1815
01/23/18,2400,27630,5569,11177,2054,14816,1454,9450,7666,2995,1757
01/22/18,100,25390,4830,9313,1642,12765,1283,8851,6502,2404,1213
01/22/18,200,24737,4812,9022,1605,12514,1269,8612,6436,2341,1181
01/22/18,300,24447,4771,8900,1603,12526,1259,8601,6371,2338,1163
01/22/18,400,24504,4830,8788,1603,12717,1259,8765,6438,2340,1185
01/22/18,500,25324,4955,8904,1653,13021,1284,9126,6527,2410,1209
01/22/18,600,27403,5314,9173,1776,13907,1359,9956,6961,2596,1319
01/22/18,700,30857,5781,9979,1983,15148,1458,11203,7622,2876,1507
01/22/18,800,32625,6063,10990,2113,16007,1539,11754,8142,3085,1557
01/22/18,900,32629,5940,11673,2117,15929,1549,11475,8124,3082,1493
01/22/18,1000,32322,5973,11697,2127,15777,1569,10992,8145,3054,1472
01/22/18,1100,31880,5853,11711,2138,15655,1567,10578,8164,3064,1438
01/22/18,1200,31238,5834,11779,2128,15298,1579,10345,8066,3073,1414
01/22/18,1300,30809,5748,11802,2137,15095,1567,10111,7991,3079,1404
01/22/18,1400,30555,5569,11751,2141,14938,1559,9989,8007,3116,1403
01/22/18,1500,30292,5491,11699,2130,14770,1539,9858,7893,3080,1374
01/22/18,1600,30347,5438,11449,2081,14574,1519,9873,7815,3073,1387
01/22/18,1700,31281,5573,11288,2096,14735,1530,10173,7889,3083,1416
01/22/18,1800,33527,5821,11536,2148,15107,1591,11008,8169,3187,1469
01/22/18,1900,33969,6006,12058,2198,15512,1594,11489,8330,3240,1540
01/22/18,2000,33512,6008,11968,2163,15473,1576,11401,8204,3202,1563
01/22/18,2100,32614,5817,11792,2107,15173,1547,11137,8035,3134,1535
01/22/18,2200,31075,5571,11555,2018,14660,1493,10567,7718,2984,1457
01/22/18,2300,28954,5237,11050,1898,13812,1388,9854,7244,2800,1368
01/22/18,2400,27008,4929,10434,1801,13124,1318,9157,6889,2631,1299
01/21/18,100,27529,5189,9446,1680,13363,1364,10281,6629,2638,1429
01/21/18,200,26943,5073,9108,1616,13258,1322,10287,6478,2564,1399
01/21/18,300,26683,5015,8875,1598,13129,1296,10315,6366,2512,1344
01/21/18,400,26606,4992,8706,1578,13076,1290,10491,6285,2484,1367
01/21/18,500,26873,4926,8674,1590,13111,1291,10808,6294,2494,1363
01/21/18,600,27552,5099,8669,1601,13274,1305,11223,6397,2516,1400
01/21/18,700,28557,5219,8876,1651,13574,1331,11814,6530,2601,1400
01/21/18,800,29346,5428,9117,1727,14044,1381,12288,6794,2691,1470
01/21/18,900,30061,5604,9283,1782,14456,1411,12321,6926,2779,1543
01/21/18,1000,30142,5701,9494,1837,14547,1450,11634,7095,2826,1602
01/21/18,1100,29708,5689,9741,1849,14381,1464,10811,7207,2864,1526
01/21/18,1200,29365,5604,9916,1860,14246,1493,10324,7267,2894,1470
01/21/18,1300,28876,5555,10005,1855,14062,1483,9961,7211,2855,1443
01/21/18,1400,28496,5401,10044,1828,13839,1465,9679,7250,2791,1422
01/21/18,1500,28460,5396,10007,1824,13705,1451,9471,7240,2774,1348
01/21/18,1600,28724,5352,10087,1822,13606,1482,9486,7262,2794,1353
01/21/18,1700,29863,5452,10172,1858,13799,1514,9900,7411,2848,1333
01/21/18,1800,31909,5726,10550,1926,14329,1572,10649,7720,2949,1397
01/21/18,1900,32569,5894,11060,1968,14925,1584,11171,7886,3060,1509
01/21/18,2000,31916,5851,11011,1946,14862,1562,11076,7783,3019,1552
01/21/18,2100,31294,5747,10910,1902,14646,1538,10905,7625,2959,1532
01/21/18,2200,30009,5524,10621,1854,14241,1499,10422,7370,2823,1448
01/21/18,2300,28503,5247,10263,1767,13616,1425,9818,7030,2676,1367
01/21/18,2400,26638,4978,9769,1692,13121,1341,9195,6751,2515,1257
01/20/18,100,30374,5928,10423,1973,15911,1453,11934,7392,3067,1847
01/20/18,200,29622,5847,10067,1905,15610,1423,11821,7246,2983,1798
01/20/18,300,29291,5762,9756,1876,15553,1404,11798,7130,2948,1762
01/20/18,400,29215,5753,9533,1870,15407,1380,11994,7121,2942,1732
01/20/18,500,29534,5893,9498,1888,15490,1388,12223,7080,2963,1717
01/20/18,600,30314,5917,9527,1917,15676,1422,12667,7219,3012,1738
01/20/18,700,31545,6128,9895,1993,16034,1465,13134,7523,3097,1757
01/20/18,800,32548,6260,10316,2078,16321,1513,13605,7752,3243,1796
01/20/18,900,32843,6253,10565,2121,16482,1543,13422,7836,3282,1839
01/20/18,1000,32158,6192,10681,2147,16292,1537,12657,7895,3286,1824
01/20/18,1100,31204,6024,10698,2108,15989,1557,11885,7865,3240,1754
01/20/18,1200,30316,5843,10682,2047,15371,1538,11256,7697,3159,1689
01/20/18,1300,29454,5678,10505,1936,14811,1509,10688,7489,3061,1613
01/20/18,1400,28704,5503,10357,1865,14399,1486,10163,7342,2975,1549
01/20/18,1500,28357,5328,10077,1873,14019,1474,9833,7252,2934,1485
01/20/18,1600,28528,5308,9976,1839,13785,1455,9796,7193,2936,1492
01/20/18,1700,29452,5397,9917,1897,13964,1481,10055,7306,2993,1504
01/20/18,1800,31758,5713,10296,1972,14699,1555,10945,7624,3092,1564
01/20/18,1900,32459,5977,10962,2038,15397,1595,11451,7931,3177,1659
01/20/18,2000,32203,5972,10997,2002,15276,1588,11394,7885,3158,1648
01/20/18,2100,31841,5946,10849,1972,15046,1564,11349,7754,3102,1614
01/20/18,2200,31135,5802,10657,1908,14737,1544,11183,7523,3009,1602
01/20/18,2300,29896,5601,10377,1838,14316,1484,10895,7196,2893,1548
01/20/18,2400,28611,5381,9920,1749,13809,1409,10547,6903,2719,1506
01/19/18,100,33447,6564,11099,2233,17869,1589,13361,8096,3474,2295
01/19/18,200,32892,6463,10726,2188,17824,1563,13329,7932,3416,2317
01/19/18,300,32731,6448,10482,2161,17746,1553,13370,7857,3376,2346
01/19/18,400,33016,6436,10362,2168,17877,1549,13623,7907,3378,2353
01/19/18,500,33958,6609,10375,2204,18228,1557,14079,8025,3451,2424
01/19/18,600,36087,6897,10604,2323,18926,1637,15023,8376,3639,2496
01/19/18,700,39489,7367,11245,2495,20159,1743,16244,9067,3897,2632
01/19/18,800,40942,7631,12284,2636,20925,1828,16749,9533,4052,2700
01/19/18,900,39991,7497,12667,2605,20681,1851,15956,9501,4015,2610
01/19/18,1000,38326,7237,12586,2553,19812,1842,14546,9341,3906,2396
01/19/18,1100,36796,7010,12502,2508,19073,1822,13420,9222,3806,2192
01/19/18,1200,35409,6778,12432,2429,18308,1788,12612,9083,3675,2012
01/19/18,1300,34340,6511,12291,2378,17619,1761,11991,8915,3561,1916
01/19/18,1400,33618,6363,12148,2323,17147,1747,11522,8792,3495,1814
01/19/18,1500,33130,6268,12111,2253,16677,1720,11167,8634,3430,1755
01/19/18,1600,33146,6186,11961,2214,16302,1678,11131,8475,3348,1672
01/19/18,1700,34080,6300,11851,2226,16374,1684,11522,8499,3337,1703
01/19/18,1800,36415,6656,12244,2304,17050,1732,12578,8791,3512,1778
01/19/18,1900,37048,6863,12851,2387,17771,1761,13203,9035,3634,2018
01/19/18,2000,36695,6851,12729,2372,17806,1722,13257,8913,3610,2010
01/19/18,2100,36063,6794,12444,2335,17802,1701,13308,8739,3591,2060
01/19/18,2200,35004,6656,12132,2275,17570,1671,13083,8488,3443,1959
01/19/18,2300,33352,6402,11692,2178,17002,1586,12751,8181,3420,1986
01/19/18,2400,31755,6130,11073,2054,16416,1510,12289,7746,3214,1899
01/18/18,100,35767,7686,11968,2386,19843,1726,15661,8722,3782,2804
01/18/18,200,35391,7526,11601,2356,19769,1690,15706,8494,3759,2869
01/18/18,300,35352,7514,11363,2345,19756,1678,15886,8460,3761,2863
01/18/18,400,35752,7575,11239,2365,19833,1669,16121,8469,3767,2927
01/18/18,500,36565,7742,11195,2409,20131,1692,16623,8556,3875,2965
01/18/18,600,38726,8031,11476,2548,20914,1768,17378,8963,4060,3020
01/18/18,700,42087,8470,12074,2742,21990,1880,18412,9647,4341,3150
01/18/18,800,43679,8642,13134,2857,22567,1951,18897,10099,4504,3181
01/18/18,900,42726,8420,13549,2827,22366,1956,18412,10030,4415,3026
01/18/18,1000,41061,8051,13483,2784,21698,1950,17173,9931,4259,2830
01/18/18,1100,39603,7714,13353,2704,20952,1937,16086,9745,4040,2645
01/18/18,1200,38375,7480,13253,2627,20165,1918,15235,9516,3909,2482
01/18/18,1300,37209,7228,13018,2578,19536,1894,14453,9347,3862,2277
01/18/18,1400,36476,7039,12850,2519,19035,1872,13797,9313,3775,2181
01/18/18,1500,35941,6885,12734,2462,18604,1820,13206,9194,3728,2100
01/18/18,1600,36098,6806,12588,2405,18181,1798,13032,9113,3668,2039
01/18/18,1700,37408,6958,12527,2392,18336,1811,13488,9167,3689,2072
01/18/18,1800,39950,7368,12846,2496,19190,1885,14786,9566,3815,2202
01/18/18,1900,40719,7584,13572,2620,19956,1905,15420,9852,4011,2398
01/18/18,2000,40486,7608,13496,2619,20087,1899,15487,9777,4030,2429
01/18/18,2100,39889,7582,13306,2590,19978,1870,15302,9659,3975,2407
01/18/18,2200,38552,7393,13001,2521,19539,1816,14915,9342,3884,2407
01/18/18,2300,36489,7033,12454,2399,18907,1723,14231,8885,3730,2361
01/18/18,2400,34651,6758,11745,2284,18370,1643,13691,8421,3568,2272
01/17/18,100,30673,6716,11905,2484,18527,1679,12647,8692,3855,2824
01/17/18,200,30038,6650,11578,2455,18326,1650,12540,8585,3798,2807
01/17/18,300,29809,6688,11368,2417,18351,1650,12568,8535,3766,2809
01/17/18,400,29997,6784,11326,2410,18479,1664,12766,8561,3770,2806
01/17/18,500,31001,6946,11340,2449,18843,1659,13192,8698,3810,2810
01/17/18,600,33156,7308,11593,2553,19532,1752,14069,9104,3985,2841
01/17/18,700,36292,7796,12262,2718,20650,1873,15149,9715,4276,2986
01/17/18,800,38367,8003,13351,2843,21468,1969,15751,10195,4212,2886
01/17/18,900,39041,8172,13864,2851,21608,1998,15822,10233,3972,2914
01/17/18,1000,39466,8205,13798,2832,21580,2008,15801,10128,4040,2869
01/17/18,1100,39774,8119,13648,2770,21373,1988,15648,10002,4007,2799
01/17/18,1200,39834,8038,13572,2672,20999,1960,15808,9839,3903,2684
01/17/18,1300,39630,7980,13410,2629,20682,1937,15858,9710,3759,2538
01/17/18,1400,39457,7804,13279,2577,20463,1919,16000,9624,3678,2458
01/17/18,1500,39297,7707,13218,2531,20126,1902,16031,9505,3584,2393
01/17/18,1600,39514,7690,13098,2491,19916,1876,16166,9504,3557,2465
01/17/18,1700,40527,7862,13085,2512,20102,1897,16548,9594,3672,2462
01/17/18,1800,42926,8289,13484,2641,20913,2000,17467,9950,3720,2644
